arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
3.056,0.934,0.441,-2.511,1.065,0.053,0.022,0.693,0.41,0.301,0.075,0.659,0.259,-1.278,0.858,0.057,NAmerica,284.516
3.021,-0.45,0.506,-40.606,0.469,0.051,0.887,0.585,-6.855,0.987,0.054,-0.466,0.572,-41.067,0.472,0.028,NAmerica,285.216
3.021,-0.202,0.63,-0.025,0.316,0.065,0.525,0.444,-15.086,0.542,0.035,-0.218,0.77,-0.045,0.319,0.062,NAmerica,285.216
3.021,-0.169,0.704,0.287,0.341,0.075,0.209,0.43,-0.609,0.305,0.07,-0.194,0.763,0.135,0.375,0.081,NAmerica,285.216
3.96,0.793,0.805,-3.864,0.826,0.03,0.103,0.585,-0.873,0.153,0.039,0.413,0.693,-0.791,0.501,0.037,NAmerica,289.214
0.887,0.591,0.433,-20.603,0.628,0.054,0.515,0.777,-2.194,0.554,0.051,0.591,0.444,-19.575,0.613,0.041,NAmerica,288.954
0.913,0.288,0.36,-1.612,0.382,0.08,0.453,0.717,-1.748,0.502,0.056,0.323,0.439,-1.684,0.387,0.068,NAmerica,289.347
0.913,0.186,0.643,-3.171,0.235,0.05,0.041,0.604,-0.061,0.1,0.033,0.223,0.632,-3.464,0.243,0.033,NAmerica,289.347
0.913,0.631,0.691,-3.69,0.67,0.057,0.145,0.806,0.234,0.236,0.061,0.675,0.742,-4.272,0.711,0.056,NAmerica,289.347
0.917,0.64,0.737,-3.935,0.672,0.054,0.03,0.588,0.326,0.211,0.065,0.61,0.784,-3.52,0.643,0.054,NAmerica,289.616
0.966,0.138,0.498,-3.354,0.203,0.055,0.154,0.808,0.217,0.207,0.039,0.094,0.479,-1.369,0.15,0.043,NAmerica,289.77
0.971,0.262,0.755,-0.424,0.315,0.057,0.062,0.829,0.573,0.125,0.034,0.254,0.838,-0.359,0.308,0.057,NAmerica,289.907
0.964,0.005,0.5,0.059,0.248,0.078,-0.023,0.276,-0.123,0.264,0.085,0.044,0.634,0.361,0.204,0.063,NAmerica,290.305
0.96,0.153,0.782,0.149,0.215,0.042,-0.067,0.796,0.496,0.138,0.038,0.208,0.83,-0.146,0.25,0.039,NAmerica,290.29
0.96,0.043,0.657,0.279,0.157,0.049,-0.194,0.676,-2.054,0.235,0.043,0.048,0.716,0.445,0.138,0.042,NAmerica,290.29
1.591,-0.174,0.284,-0.658,0.321,0.087,-0.197,0.653,-1.302,0.242,0.046,-0.221,0.245,-0.854,0.34,0.083,NAmerica,289.984
1.591,-0.241,0.509,-1.485,0.307,0.06,-0.225,0.523,-0.437,0.321,0.066,-0.271,0.714,-1.426,0.303,0.043,NAmerica,289.984
1.618,-0.207,0.636,-2.691,0.258,0.05,0.04,0.688,0.433,0.335,0.075,-0.212,0.666,-2.262,0.242,0.038,NAmerica,289.895
1.618,-0.211,0.648,-1.667,0.261,0.05,0.749,0.405,-0.73,1.06,0.104,-0.215,0.673,-1.425,0.249,0.041,NAmerica,289.895
2.424,-0.295,0.426,-1.016,0.384,0.071,-0.113,0.76,0.341,0.216,0.051,-0.314,0.493,-1.124,0.394,0.068,NAmerica,287.991
2.424,-0.026,0.576,0.323,0.366,0.082,1.486,0.622,-21.17,1.6,0.052,-0.045,0.652,0.332,0.363,0.081,NAmerica,287.991
3.114,0.145,0.545,0.229,0.692,0.104,0.195,0.629,-2.11,0.22,0.033,0.299,0.57,0.07,0.76,0.107,NAmerica,285.701
3.114,-0.329,0.761,-1.007,0.376,0.051,0.267,0.797,-1.425,0.291,0.035,-0.301,0.833,-0.777,0.354,0.052,NAmerica,285.701
4.403,2.151,0.873,-34.195,2.163,0.022,0.224,0.629,-0.877,0.272,0.048,1.421,0.694,-14.871,1.453,0.028,NAmerica,290.653
0.897,0.294,0.715,-5.708,0.323,0.043,0.158,0.837,0.125,0.197,0.036,0.301,0.736,-5.342,0.314,0.029,NAmerica,288.851
0.911,0.387,0.778,-3.76,0.409,0.04,0.023,0.845,0.58,0.079,0.022,0.422,0.843,-4.368,0.435,0.031,NAmerica,289.185
0.905,0.364,0.613,-3.121,0.401,0.053,0.024,0.762,0.307,0.095,0.027,0.362,0.687,-2.872,0.389,0.045,NAmerica,289.209
1.064,0.333,0.717,-2.052,0.366,0.047,-0.41,0.238,-8.226,0.44,0.059,0.33,0.785,-1.855,0.354,0.04,NAmerica,289.813
1.361,0.153,0.829,-1.425,0.19,0.033,0.085,0.593,0.259,0.3,0.067,-0.014,0.828,0.474,0.089,0.025,NAmerica,289.949
1.361,0.155,0.787,-1.997,0.198,0.036,-0.432,0.611,-51.495,0.445,0.041,-0.013,0.811,0.344,0.093,0.026,NAmerica,289.949
2.772,-0.512,0.249,-10.509,0.539,0.061,1.487,0.28,-13.297,1.634,0.041,-0.512,0.204,-10.441,0.537,0.06,NAmerica,283.995
2.826,-0.226,0.682,0.011,0.353,0.062,0.471,0.827,-5.954,0.489,0.035,-0.147,0.583,0.118,0.334,0.069,NAmerica,283.599
3.163,-0.583,0.711,-86.949,0.589,0.032,0.68,0.762,-8.137,0.702,0.041,-0.544,0.774,-74.805,0.547,0.02,NAmerica,285.262
6.123,0.753,0.23,-3.799,0.947,0.035,-0.043,0.272,-0.498,0.18,0.062,0.909,0.591,-4.088,0.975,0.021,NAmerica,291.605
1.044,0.642,0.792,-10.579,0.653,0.032,-0.347,0.568,-69.938,0.363,0.046,0.628,0.811,-10.14,0.64,0.034,NAmerica,285.356
1.044,0.878,0.77,-13.63,0.891,0.035,-0.319,0.65,-936.188,0.334,0.045,0.863,0.756,-13.204,0.878,0.039,NAmerica,285.356
0.972,-0.221,0.26,-3.551,0.321,0.082,-0.118,0.607,-7.648,0.185,0.046,-0.134,0.244,-1.075,0.217,0.06,NAmerica,289.94
1.376,-0.332,0.537,-67.237,0.356,0.055,-0.121,0.679,-9.064,0.183,0.045,-0.392,0.579,-85.178,0.4,0.034,NAmerica,289.823
1.376,-0.303,0.643,-900.521,0.328,0.056,14.741,0.482,-73.156,14.856,0.023,-0.375,0.689,-1232.277,0.383,0.035,NAmerica,289.823
1.808,-0.264,0.569,-23.596,0.311,0.053,-0.269,-0.12,-5.284,0.33,0.074,-0.273,0.699,-20.573,0.292,0.033,NAmerica,289.108
1.808,-0.267,0.604,-28.271,0.313,0.053,-0.133,0.816,-1.079,0.148,0.022,-0.277,0.744,-24.817,0.294,0.032,NAmerica,289.108
3.592,11.618,0.417,-44.676,11.849,0.029,-0.092,0.582,-0.84,0.154,0.039,11.308,0.528,-41.472,11.426,0.02,NAmerica,283.927
1.219,-0.258,0.107,-4.914,0.32,0.073,-0.064,0.47,-1.343,0.161,0.045,-0.289,0.196,-5.085,0.325,0.057,NAmerica,289.831
1.219,-0.152,0.686,-2.363,0.189,0.039,0.492,0.594,-1.148,0.588,0.073,-0.2,0.771,-3.223,0.212,0.024,NAmerica,289.831
1.44,-0.058,0.577,-0.797,0.152,0.045,0.354,0.634,-1.466,0.409,0.05,-0.156,0.601,-1.765,0.188,0.034,NAmerica,289.652
1.44,-0.028,0.551,-1.284,0.159,0.048,0.353,0.171,-0.558,0.589,0.07,-0.126,0.604,-1.458,0.165,0.033,NAmerica,289.652
1.62,0.078,0.421,0.103,0.38,0.084,-0.047,0.051,-0.054,0.383,0.077,0.122,0.755,0.358,0.322,0.067,NAmerica,289.193
1.62,-0.032,0.317,-0.234,0.284,0.069,0.517,0.502,-0.548,0.719,0.075,0.01,0.547,0.29,0.215,0.052,NAmerica,289.193
1.965,0.67,0.361,-1.955,0.799,0.07,-0.076,0.698,0.294,0.318,0.072,0.562,0.41,-1.296,0.705,0.068,NAmerica,279.665
3.609,-0.31,0.215,-0.765,0.464,0.072,0.492,0.659,-4.419,0.522,0.049,-0.344,0.352,-0.865,0.477,0.069,NAmerica,283.504
2.174,0.688,0.512,-1.07,0.858,0.076,0.478,0.697,-3.484,0.51,0.043,0.63,0.699,-0.807,0.802,0.073,NAmerica,280.933
2.318,0.044,0.608,0.335,0.307,0.071,0.486,0.676,-3.487,0.518,0.044,0.008,0.761,0.371,0.299,0.069,NAmerica,280.663
1.003,0.247,0.635,-0.841,0.301,0.048,0.198,0.662,0.107,0.635,0.098,0.228,0.646,-0.676,0.287,0.049,NAmerica,289.628
1.113,0.683,0.711,-6.675,0.707,0.044,-0.15,0.15,-0.095,0.457,0.102,0.739,0.853,-7.712,0.753,0.035,NAmerica,289.02
1.138,0.691,0.772,-7.283,0.71,0.04,0.36,0.793,-0.065,0.63,0.075,0.661,0.819,-6.493,0.676,0.035,NAmerica,288.737
2.722,0.268,0.454,0.032,0.668,0.098,-0.131,0.534,-0.003,0.244,0.039,0.242,0.769,0.169,0.619,0.091,NAmerica,280.404
2.722,-0.061,0.437,0.154,0.461,0.103,-0.074,0.515,0.168,0.285,0.064,-0.088,0.494,0.126,0.468,0.103,NAmerica,280.404
2.722,0.461,0.55,-0.225,0.72,0.077,0.98,0.6,-5.844,1.029,0.034,0.439,0.823,-0.094,0.68,0.073,NAmerica,280.404
2.422,0.075,0.516,0.025,0.242,0.044,-0.039,0.564,0.294,0.28,0.074,0.113,0.484,0.009,0.244,0.042,NAmerica,281.352
2.959,-0.228,0.421,-0.365,0.371,0.068,-0.252,0.604,-0.316,0.355,0.051,-0.181,0.613,-0.015,0.32,0.061,NAmerica,281.786
2.959,0.659,0.479,-2.219,0.785,0.045,-0.122,0.822,0.276,0.183,0.025,0.767,0.77,-2.522,0.821,0.031,NAmerica,281.786
2.252,-0.263,0.449,-0.448,0.397,0.081,0.211,0.882,-0.825,0.243,0.04,-0.202,0.77,0.029,0.325,0.069,NAmerica,282.018
3.871,-0.336,0.46,-0.947,0.437,0.057,0.02,0.592,0.315,0.18,0.058,-0.274,0.783,-0.343,0.363,0.049,NAmerica,288.83
3.871,-0.25,0.717,-0.842,0.291,0.028,0.519,0.773,-2.1,0.556,0.043,-0.229,0.681,-0.701,0.28,0.03,NAmerica,288.83
0.867,0.236,0.788,-1.154,0.264,0.039,0.888,0.436,-7.869,0.943,0.039,0.227,0.788,-1.003,0.254,0.037,NAmerica,287.77
1.463,-0.195,0.547,-0.537,0.275,0.063,0.161,0.484,-0.032,0.332,0.053,-0.201,0.638,-0.423,0.264,0.056,NAmerica,289.26
1.463,0.183,0.672,0.119,0.306,0.055,0.172,0.705,0.171,0.275,0.045,0.171,0.774,0.282,0.276,0.049,NAmerica,289.26
1.778,0.701,0.69,-4.744,0.759,0.036,0.266,0.594,-0.421,0.36,0.046,0.807,0.605,-6.19,0.849,0.032,NAmerica,288.687
1.778,0.108,0.353,-0.102,0.343,0.059,0.483,0.449,-2.544,0.574,0.049,0.206,-0.039,-0.677,0.423,0.067,NAmerica,288.687
1.778,0.149,0.693,0.196,0.27,0.047,0.207,0.68,-0.008,0.307,0.047,0.139,0.662,0.227,0.265,0.047,NAmerica,288.687
1.778,0.139,0.519,-0.104,0.317,0.054,0.091,0.785,0.321,0.169,0.034,0.206,0.433,-0.295,0.344,0.052,NAmerica,288.687
1.778,0.432,0.483,-2.176,0.544,0.052,-0.104,0.844,0.465,0.153,0.032,0.49,0.606,-2.262,0.551,0.04,NAmerica,288.687
1.778,0.08,0.603,0.188,0.275,0.055,0.951,0.479,-8.094,1.001,0.037,0.125,0.767,0.402,0.236,0.042,NAmerica,288.687
1.778,-0.007,0.693,0.219,0.181,0.044,0.063,0.827,0.625,0.175,0.042,-0.001,0.783,0.611,0.128,0.031,NAmerica,288.687
1.778,-0.192,0.642,-0.578,0.262,0.052,0.105,0.241,-0.341,0.395,0.094,-0.164,0.703,-0.131,0.222,0.043,NAmerica,288.687
1.778,0.716,0.22,-5.637,0.855,0.055,0.017,-0.232,-0.528,0.425,0.09,0.863,0.45,-6.615,0.916,0.036,NAmerica,288.687
1.778,-0.004,0.489,0.142,0.264,0.069,-0.214,0.572,-4.125,0.235,0.029,0.017,0.715,0.454,0.211,0.055,NAmerica,288.687
1.778,-0.032,0.091,-0.434,0.409,0.101,1.133,0.527,-7.923,1.2,0.048,0.012,0.155,-0.111,0.36,0.089,NAmerica,288.687
1.778,-0.05,0.057,-0.286,0.39,0.082,1.534,0.53,-8.439,1.617,0.054,0.026,0.48,0.223,0.303,0.064,NAmerica,288.687
1.778,-0.29,0.586,-8.492,0.32,0.04,0.667,0.711,-1.57,0.742,0.05,-0.249,0.628,-5.54,0.266,0.027,NAmerica,288.687
1.778,0.935,0.463,-5.752,1.044,0.057,0.225,0.714,-0.043,0.309,0.043,0.973,0.452,-5.794,1.047,0.047,NAmerica,288.687
1.778,1.357,0.359,-7.032,1.491,0.065,-0.158,-0.106,-2.471,0.325,0.081,1.369,0.411,-6.723,1.463,0.054,NAmerica,288.687
1.778,0.486,0.706,-0.625,0.59,0.051,-0.014,0.69,0.472,0.213,0.056,0.554,0.802,-0.847,0.629,0.045,NAmerica,288.687
1.778,0.135,0.775,0.381,0.238,0.04,0.178,0.703,0.166,0.284,0.046,0.15,0.721,0.265,0.259,0.043,NAmerica,288.687
1.778,-0.198,0.07,-2.542,0.328,0.074,1.606,0.476,-7.385,1.7,0.056,-0.204,0.137,-1.712,0.287,0.058,NAmerica,288.687
1.778,-0.137,0.488,-0.069,0.303,0.071,-0.059,0.738,0.302,0.145,0.035,-0.097,0.59,0.235,0.257,0.062,NAmerica,288.687
1.778,0.149,0.563,0.032,0.306,0.055,-0.087,0.735,0.154,0.158,0.035,0.155,0.581,0.085,0.298,0.053,NAmerica,288.687
1.778,1.359,0.57,-5.23,1.466,0.055,7.365,0.512,-25.748,7.468,0.029,1.39,0.467,-5.438,1.49,0.054,NAmerica,288.687
1.857,-0.102,0.621,-0.282,0.197,0.045,1.459,0.302,-7.577,1.599,0.042,-0.116,0.759,0.129,0.162,0.03,NAmerica,288.213
1.857,-0.13,0.648,-0.44,0.207,0.043,0.352,0.599,-0.113,0.54,0.048,-0.144,0.746,-0.148,0.185,0.031,NAmerica,288.213
2.568,8.956,0.542,-37.127,9.054,0.032,1.189,0.671,-8.585,1.241,0.027,8.413,0.706,-32.423,8.477,0.025,NAmerica,278.789
3.394,1.355,0.212,-6.561,1.512,0.043,2.376,0.725,-24.566,2.513,0.045,1.419,0.594,-6.308,1.486,0.028,NAmerica,288.336
3.394,0.241,0.476,0.009,0.517,0.055,0.192,0.466,0.101,0.553,0.072,0.274,0.721,0.1,0.492,0.049,NAmerica,288.336
3.394,0.85,0.049,-4.952,0.978,0.037,0.4,0.421,-0.91,0.592,0.051,0.955,0.658,-5.258,1.003,0.023,NAmerica,288.336
3.394,1.597,0.577,-10.403,1.678,0.028,0.142,0.525,0.173,0.437,0.06,1.732,0.799,-11.5,1.757,0.016,NAmerica,288.336
3.394,0.095,0.199,-0.025,0.613,0.082,-0.225,0.443,-0.049,0.469,0.083,0.122,0.537,0.172,0.551,0.073,NAmerica,288.336
3.394,0.29,0.12,-0.67,0.575,0.057,0.461,0.655,-1.572,0.537,0.029,0.32,0.454,-0.31,0.51,0.046,NAmerica,288.336
3.394,0.031,0.364,0.121,0.476,0.068,0.154,0.665,0.202,0.295,0.033,0.057,0.648,0.284,0.43,0.061,NAmerica,288.336
5.918,-0.439,0.151,-0.877,0.638,0.091,0.604,0.028,-2.181,1.14,0.076,-0.337,0.272,-0.457,0.562,0.088,NAmerica,290.091
5.918,0.048,0.23,-0.191,0.368,0.039,1.886,0.425,-1367.836,1.981,0.058,0.227,0.692,-0.009,0.339,0.027,NAmerica,290.091
5.918,-0.178,0.092,-0.445,0.403,0.049,1.856,0.485,-1771.461,1.95,0.058,-0.034,0.667,0.36,0.269,0.036,NAmerica,290.091
6.891,-0.352,-0.019,-0.604,0.891,0.071,-0.054,0.768,0.403,0.302,0.057,-0.168,0.166,-0.043,0.719,0.06,NAmerica,292.798
1.704,1.428,0.508,-828.307,1.542,0.056,-0.107,0.792,0.348,0.3,0.058,1.558,0.561,-897.954,1.605,0.037,NAmerica,288.835
1.704,1.44,0.572,-1117.326,1.549,0.055,2.294,0.495,-6.666,2.417,0.049,1.552,0.621,-1191.191,1.6,0.037,NAmerica,288.835
2.492,0.043,0.54,0.279,0.33,0.064,42.713,-0.122,-128.601,43.32,0.033,0.043,0.784,0.428,0.294,0.057,NAmerica,287.37
2.492,-0.02,0.513,0.261,0.33,0.069,-0.126,0.427,0.013,0.305,0.07,-0.024,0.73,0.381,0.302,0.063,NAmerica,287.37
2.552,2.758,0.526,-9.699,2.857,0.048,1.316,0.762,-5.968,1.386,0.035,2.557,0.736,-8.15,2.642,0.043,NAmerica,278.378
2.552,35.792,-0.007,-132.566,36.266,0.037,3.034,0.611,-73.278,3.368,0.048,34.155,0.299,-118.962,34.369,0.025,NAmerica,278.378
2.298,-0.019,0.545,0.292,0.27,0.067,-0.099,0.227,-0.127,0.368,0.082,-0.022,0.728,0.365,0.256,0.064,NAmerica,278.613
4.782,0.467,0.472,-0.541,0.664,0.038,0.918,0.708,-4.896,0.971,0.068,1.012,0.625,-3.257,1.103,0.036,NAmerica,289.865
5.928,2.139,0.456,-31.897,2.331,0.031,0.061,0.554,0.108,0.129,0.04,2.016,0.76,-24.795,2.064,0.015,NAmerica,290.929
3.955,0.112,0.279,-0.143,0.384,0.085,0.153,0.67,-2.199,0.209,0.043,-0.012,0.37,0.087,0.343,0.079,NAmerica,290.337
0.992,1.026,0.741,-6.228,1.063,0.06,0.166,0.602,-2.705,0.23,0.047,0.979,0.767,-5.704,1.023,0.065,NAmerica,289.091
1.038,0.22,0.65,-2.304,0.248,0.04,1.074,0.432,-2.916,1.207,0.054,0.219,0.636,-2.186,0.244,0.037,NAmerica,286.66
1.43,-0.177,0.615,-3.216,0.24,0.05,0.589,0.363,-6.095,0.632,0.05,-0.157,0.731,-1.433,0.183,0.028,NAmerica,288.769
1.43,-0.166,0.593,-2.968,0.238,0.051,0.575,0.348,-9.884,0.605,0.038,-0.146,0.665,-1.304,0.181,0.032,NAmerica,288.769
2.153,1.819,0.541,-7.009,1.909,0.054,-0.011,0.767,0.369,0.093,0.03,1.898,0.613,-7.577,1.975,0.052,NAmerica,276.985
0.962,0.797,0.482,-11.561,0.832,0.054,0.006,0.753,0.256,0.097,0.031,0.829,0.549,-12.176,0.853,0.045,NAmerica,288.267
1.089,1.142,0.696,-17.102,1.162,0.043,0.188,0.699,-2.008,0.245,0.042,1.123,0.736,-16.375,1.138,0.037,NAmerica,287.394
1.239,-0.161,0.671,-2.446,0.218,0.048,0.194,0.688,-2.331,0.251,0.043,-0.12,0.756,-0.587,0.148,0.028,NAmerica,288.125
1.239,-0.146,0.674,-2.517,0.21,0.048,0.966,0.391,-1.596,1.18,0.07,-0.105,0.759,-0.474,0.136,0.027,NAmerica,288.125
1.634,-0.107,0.623,-1.092,0.204,0.047,0.431,0.495,-0.626,0.598,0.059,-0.1,0.761,0.014,0.14,0.026,NAmerica,288.283
1.634,-0.102,0.614,-1.191,0.204,0.047,2.982,0.781,-23.256,3.024,0.025,-0.096,0.764,0.027,0.136,0.026,NAmerica,288.283
2.244,1.41,0.457,-3.606,1.557,0.069,7.592,0.572,-64.563,7.721,0.033,1.499,0.531,-4.032,1.627,0.066,NAmerica,277.236
2.244,0.74,0.556,-2.275,0.839,0.056,1.605,0.747,-5.175,1.683,0.049,0.821,0.554,-2.861,0.911,0.056,NAmerica,277.236
3.528,1.965,0.705,-9.802,2.071,0.034,-0.106,0.611,-0.32,0.199,0.038,1.91,0.803,-8.554,1.948,0.02,NAmerica,284.475
3.551,4.203,0.405,-21.822,4.54,0.042,0.229,0.752,-1.33,0.257,0.037,3.909,0.517,-17.717,4.112,0.031,NAmerica,288.71
1.336,2.412,0.729,-10.346,2.467,0.053,0.241,0.728,-1.138,0.273,0.039,2.498,0.66,-11.219,2.56,0.058,NAmerica,282.904
3.664,-0.268,0.633,-2.584,0.358,0.053,0.207,0.75,-0.253,0.261,0.047,-0.348,0.627,-3.33,0.393,0.041,NAmerica,291.036
0.898,0.312,0.763,-3.04,0.338,0.041,1.042,0.679,-5.474,1.09,0.055,0.317,0.815,-2.892,0.331,0.031,NAmerica,288.111
0.988,0.36,0.587,-3.983,0.401,0.055,0.908,0.389,-3.313,1.013,0.082,0.354,0.696,-3.407,0.378,0.04,NAmerica,288.216
0.988,0.413,0.708,-2.644,0.445,0.049,0.374,0.737,-1.414,0.42,0.051,0.378,0.771,-2.082,0.409,0.047,NAmerica,288.216
1.079,1.377,0.819,-10.955,1.398,0.043,-0.077,0.047,-1.508,0.178,0.06,1.4,0.86,-11.392,1.423,0.046,NAmerica,286.793
1.079,1.146,0.619,-5.754,1.203,0.073,0.021,0.678,-5.913,0.108,0.035,1.141,0.704,-5.662,1.194,0.07,NAmerica,286.793
1.055,0.613,0.598,-4.901,0.649,0.057,0.87,0.48,-7.372,0.921,0.059,0.514,0.742,-3.165,0.546,0.049,NAmerica,287.478
1.234,-0.223,-0.047,-6.277,0.304,0.077,0.144,0.693,-5.799,0.203,0.045,-0.219,0.036,-4.559,0.266,0.056,NAmerica,288.183
1.234,-0.136,0.711,-26.344,0.216,0.055,0.142,0.712,-5.133,0.199,0.044,-0.137,0.785,-14.684,0.163,0.03,NAmerica,288.183
1.359,0.271,0.404,-0.862,0.439,0.069,-0.178,0.466,-0.933,0.251,0.061,0.339,0.516,-0.852,0.438,0.056,NAmerica,288.031
1.397,-0.169,0.627,-8.361,0.238,0.053,-0.308,0.343,-58.617,0.324,0.031,-0.169,0.797,-5.018,0.191,0.028,NAmerica,288.008
1.397,-0.171,0.602,-7.911,0.24,0.053,0.229,0.385,-0.036,0.555,0.09,-0.169,0.798,-4.639,0.191,0.028,NAmerica,288.008
1.777,-0.078,0.577,0.147,0.168,0.051,-0.25,0.278,-0.525,0.4,0.095,-0.092,0.761,0.196,0.163,0.046,NAmerica,274.587
1.711,0.022,0.573,-4.214,0.096,0.029,-0.011,0.773,0.591,0.148,0.032,-0.021,0.503,-3.136,0.085,0.026,NAmerica,275.446
1.711,0.711,0.515,-1.577,0.84,0.08,0.0,0.726,0.526,0.21,0.038,0.701,0.752,-1.417,0.814,0.073,NAmerica,275.446
1.711,0.051,0.186,-0.072,0.332,0.098,-0.406,0.412,-2.77,0.465,0.064,0.037,0.273,0.059,0.311,0.092,NAmerica,275.446
2.993,-0.174,0.694,-0.066,0.248,0.038,0.004,0.716,0.229,0.213,0.038,-0.16,0.827,0.206,0.214,0.031,NAmerica,282.993
3.92,-0.349,0.701,-0.816,0.417,0.041,4.626,0.543,-33.792,4.676,0.026,-0.394,0.81,-1.009,0.438,0.035,NAmerica,286.495
2.157,-0.248,0.584,-0.52,0.33,0.06,4.306,0.547,-54.849,4.41,0.046,-0.21,0.611,-0.251,0.3,0.059,NAmerica,280.44
2.157,0.223,0.662,-0.572,0.325,0.041,1.45,0.471,-4.316,1.637,0.059,0.266,0.751,-0.505,0.318,0.03,NAmerica,280.44
2.655,3.207,0.717,-16.035,3.343,0.039,0.158,0.719,0.432,0.441,0.06,3.19,0.823,-14.903,3.23,0.021,NAmerica,283.962
2.655,2.48,0.447,-18.876,2.631,0.043,0.612,0.429,-3.842,0.686,0.026,2.788,0.639,-22.188,2.842,0.027,NAmerica,283.962
2.725,1.054,0.521,-2.119,1.267,0.057,-0.324,0.46,-7.318,0.342,0.022,1.244,0.622,-2.618,1.365,0.046,NAmerica,285.339
3.156,0.139,0.62,0.319,0.482,0.067,0.483,0.785,-4.404,0.507,0.04,0.187,0.744,0.387,0.457,0.061,NAmerica,286.346
3.924,0.721,0.548,-5.047,0.837,0.037,0.15,0.877,0.277,0.241,0.058,0.626,0.543,-3.163,0.694,0.026,NAmerica,284.351
1.264,-0.996,0.0,-69.248,1.004,0.025,0.015,0.711,-0.511,0.097,0.031,-0.055,0.505,-0.218,0.132,0.024,NAmerica,288.218
0.89,0.576,0.709,-6.6,0.601,0.045,0.015,0.733,-0.333,0.095,0.03,0.53,0.808,-5.259,0.545,0.034,NAmerica,287.781
1.05,0.092,0.696,0.318,0.227,0.066,0.602,0.532,-7.846,0.664,0.04,0.021,0.8,0.492,0.196,0.062,NAmerica,287.963
1.208,-0.146,0.707,-6.135,0.212,0.05,-0.259,0.209,-0.398,0.48,0.127,-0.116,0.792,-2.178,0.141,0.026,NAmerica,287.503
1.208,-0.146,0.729,-5.506,0.209,0.049,0.895,0.666,-70.214,0.914,0.034,-0.115,0.8,-1.916,0.14,0.026,NAmerica,287.503
1.834,0.66,0.591,-9.733,0.731,0.045,0.733,0.709,-14.295,0.749,0.032,0.7,0.681,-9.612,0.727,0.028,NAmerica,286.858
1.834,-0.246,0.053,-0.54,0.504,0.138,2.137,0.519,-88.604,2.164,0.038,-0.225,0.128,-0.322,0.467,0.129,NAmerica,286.858
0.964,0.585,0.778,-30.145,0.604,0.028,1.024,0.718,-82.752,1.041,0.033,0.619,0.816,-32.158,0.624,0.014,Asia,285.357
0.964,0.448,0.805,-4.866,0.464,0.025,0.553,0.568,-13.688,0.577,0.037,0.48,0.833,-5.612,0.493,0.022,Asia,285.357
0.964,1.625,0.663,-50.916,1.647,0.03,0.03,0.871,0.68,0.099,0.027,1.676,0.769,-53.186,1.683,0.017,Asia,285.357
0.964,0.692,0.756,-38.124,0.712,0.028,-0.111,0.948,0.237,0.119,0.013,0.726,0.817,-40.199,0.73,0.014,Asia,285.357
0.964,0.3,0.729,-3.651,0.325,0.028,0.122,0.443,-0.094,0.27,0.068,0.324,0.822,-3.967,0.336,0.019,Asia,285.357
1.353,0.315,0.058,-3.441,0.37,0.055,-0.306,0.399,-6.984,0.328,0.038,0.21,0.584,-1.179,0.259,0.043,NAmerica,273.441
1.353,0.192,-0.474,-3.525,0.29,0.067,0.19,0.8,0.182,0.255,0.03,0.11,0.358,-0.518,0.168,0.039,NAmerica,273.441
1.353,0.28,0.203,-0.938,0.41,0.082,3.994,0.514,-62.456,4.096,0.031,0.24,0.622,-0.426,0.352,0.07,NAmerica,273.441
1.376,1.132,0.072,-4.379,1.286,0.092,0.109,0.651,0.281,0.264,0.054,1.241,0.734,-4.673,1.32,0.068,NAmerica,274.833
1.661,-0.117,0.642,-0.823,0.17,0.04,0.381,0.414,-0.369,0.623,0.09,-0.101,0.681,-0.195,0.138,0.03,NAmerica,277.288
2.854,0.001,0.735,0.514,0.197,0.035,-0.122,0.524,-0.216,0.216,0.048,-0.037,0.782,0.585,0.182,0.032,NAmerica,283.686
3.547,3.16,0.52,-38.64,3.482,0.048,0.497,0.416,-1.665,0.614,0.061,2.879,0.701,-28.113,2.984,0.026,NAmerica,283.731
2.372,-0.105,0.682,0.344,0.254,0.051,0.386,0.272,-0.954,0.602,0.089,-0.082,0.768,0.485,0.225,0.047,NAmerica,279.29
2.261,0.172,0.531,0.178,0.488,0.084,0.132,0.73,0.369,0.33,0.067,0.229,0.776,0.248,0.467,0.075,NAmerica,279.493
2.261,-0.241,0.673,-0.956,0.292,0.045,0.229,0.649,0.177,0.428,0.075,-0.173,0.69,-0.209,0.23,0.041,NAmerica,279.493
2.324,0.138,0.304,-0.18,0.448,0.07,-0.041,0.615,0.362,0.289,0.074,0.218,0.566,0.036,0.405,0.056,NAmerica,281.171
2.324,0.048,0.301,-0.054,0.454,0.085,0.379,0.637,-0.192,0.545,0.049,0.084,0.536,0.239,0.386,0.071,NAmerica,281.171
2.324,-0.131,0.673,0.34,0.343,0.07,-0.295,0.744,-0.863,0.34,0.041,-0.071,0.826,0.454,0.312,0.067,NAmerica,281.171
2.324,-0.098,0.588,0.294,0.413,0.084,-0.203,0.655,0.165,0.36,0.063,-0.054,0.811,0.377,0.388,0.08,NAmerica,281.171
