arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
3.114,-0.044,0.183,-0.814,652.204,0.043,-0.744,0.436,-1.24,58.336,0.031,-0.738,0.551,0.287,-1661.69,0.039,-0.862,0.274,-0.032,491.883,0.033,NAmerica,285.701
3.114,-0.616,0.576,0.293,69.852,0.04,-0.699,0.503,-0.606,61.133,0.03,-0.785,0.499,0.235,-999.265,0.045,-0.67,0.693,0.411,63.763,0.037,NAmerica,285.701
4.403,1.707,0.688,-0.086,793.917,0.022,-0.949,0.557,0.304,-48.421,0.037,-0.724,0.518,0.264,-625.356,0.033,-0.464,0.715,0.511,532.961,0.014,NAmerica,290.653
0.897,0.563,0.724,0.456,-860.673,0.024,18.082,0.11,-13.191,-3351.219,0.031,3.649,0.307,-1.338,2612.261,0.028,0.208,0.73,0.511,-815.647,0.023,NAmerica,288.851
0.911,0.127,0.756,0.571,-776.845,0.031,0.95,0.196,-11.628,-371.716,0.03,4.218,0.34,-0.798,2991.136,0.029,-0.219,0.761,0.444,-884.567,0.035,NAmerica,289.185
0.905,-0.315,0.686,0.469,-539.647,0.038,-1.305,0.468,0.005,-100.73,0.033,2.312,0.484,0.229,1347.343,0.045,-0.543,0.667,0.352,-595.933,0.042,NAmerica,289.209
1.064,1.643,0.606,0.298,-3770.568,0.032,-1.456,0.5,-0.046,-95.741,0.03,-0.748,0.527,0.241,-270.373,0.041,1.89,0.638,0.394,-3502.143,0.03,NAmerica,289.813
1.361,-10.303,0.378,-1.32,2602.313,0.028,-1.587,0.537,0.201,-121.792,0.033,-0.082,0.448,-5.374,144.829,0.033,-11.068,0.378,-0.327,1968.302,0.021,NAmerica,289.949
1.361,-11.443,0.407,-0.753,2954.103,0.029,-3.787,0.438,-2.453,204.018,0.029,-0.749,0.466,0.217,-731.904,0.033,-12.302,0.418,-0.071,2308.534,0.022,NAmerica,289.949
2.772,-3.283,0.488,0.231,1251.089,0.044,-3.531,0.452,-1.977,563.625,0.03,-1.001,0.413,0.17,-70.063,0.037,-0.187,0.58,0.268,1220.187,0.043,NAmerica,283.995
3.163,1.207,0.505,0.219,-207.622,0.042,-1.012,0.522,-11.274,238.482,0.036,-1.815,0.479,0.227,-6274.151,0.042,0.196,0.715,0.427,-177.843,0.036,NAmerica,285.262
6.123,-0.693,0.427,-2.84,112.419,0.025,-0.916,0.437,-12.628,97.612,0.036,-2.961,0.266,-135.538,-1053.515,0.032,-0.691,0.517,-0.148,61.457,0.014,NAmerica,291.605
1.044,-0.347,0.714,0.507,-683.525,0.026,-1.184,0.422,-0.423,51.829,0.041,-0.948,0.249,-9.381,28.921,0.027,-0.069,0.748,0.485,-698.327,0.027,NAmerica,285.356
1.044,-0.564,0.699,0.473,-90.275,0.03,-1.051,0.653,0.416,41.155,0.037,-8.844,0.558,-0.676,10017.862,0.027,-0.592,0.725,0.437,-93.322,0.031,NAmerica,285.356
0.972,-0.22,0.614,0.359,-4639.645,0.038,-0.733,0.168,-2.285,32.545,0.066,-8.444,0.608,-0.254,9091.701,0.025,-0.192,0.623,0.324,-4766.585,0.039,NAmerica,289.94
1.376,4.578,0.454,-132.426,-1041.44,0.031,-0.922,0.379,-0.054,23.263,0.044,-1.868,0.508,0.256,-438.062,0.039,7.593,0.553,-51.095,-650.745,0.02,NAmerica,289.823
1.376,-1.128,0.309,-10.174,30.005,0.028,-1.415,0.448,-0.82,174.84,0.044,-4.979,0.181,-18.422,-870.594,0.03,-1.052,0.378,-3.804,19.674,0.018,NAmerica,289.823
1.808,-4.17,0.595,-1.578,12423.909,0.033,-1.098,0.42,-0.855,231.296,0.046,8.477,0.382,-9.71,1559.36,0.028,-3.816,0.641,0.164,7076.626,0.019,NAmerica,289.108
1.808,-4.008,0.64,-0.923,11258.347,0.031,4.765,-0.218,-17.626,590.651,0.029,-2.286,0.451,0.058,-224.771,0.031,-3.673,0.666,0.312,6732.908,0.019,NAmerica,289.108
3.592,-0.351,0.505,0.212,-102.647,0.04,-1.213,0.543,0.038,27.783,0.026,223.197,0.497,0.047,38860.453,0.027,-0.774,0.541,0.254,-99.857,0.039,NAmerica,283.927
1.219,-10.344,0.164,-24.833,-1004.055,0.034,-0.534,0.371,0.078,1141.003,0.044,-1.676,0.513,0.208,-128.793,0.031,-6.815,0.08,-13.766,-759.112,0.026,NAmerica,289.831
1.219,18.118,0.531,-11.819,1705.984,0.031,-1.29,0.336,0.071,798.545,0.037,2.871,0.511,-1.502,-2947.74,0.025,8.428,0.535,-5.468,1211.786,0.022,NAmerica,289.831
1.291,-1.676,0.522,-0.192,-252.9,0.034,-0.915,0.6,0.359,-31.619,0.035,17.862,0.516,-1.302,-25861.97,0.026,-2.244,0.507,0.154,-213.105,0.029,NAmerica,289.781
1.291,66.504,0.618,-0.174,43135.477,0.03,-0.937,0.38,-0.054,64.614,0.038,-26.265,0.586,-6.713,35081.725,0.027,189.643,0.619,0.276,33886.378,0.024,NAmerica,289.781
1.291,-1.204,0.632,0.199,-129.579,0.031,-0.496,0.486,0.171,44.577,0.042,1.898,0.468,-8.053,-1924.607,0.029,-1.575,0.606,0.348,-116.881,0.028,NAmerica,289.781
1.44,3.7,0.605,-2.069,-3264.854,0.027,-0.687,0.465,0.145,25.215,0.042,0.587,0.485,0.018,-1236.563,0.035,3.423,0.608,-0.314,-2136.365,0.018,NAmerica,289.652
1.44,21.898,0.659,-1.724,-28137.053,0.028,-0.678,0.485,0.212,135.116,0.047,-1.458,0.711,0.505,-379.905,0.033,20.545,0.661,-0.049,-17459.503,0.017,NAmerica,289.652
1.62,4.689,0.587,-12.692,46740.662,0.037,-0.863,0.366,-0.233,45.774,0.061,-0.872,0.122,-0.314,102.985,0.046,24.832,0.616,-2.582,23906.011,0.019,NAmerica,289.193
1.62,-3.638,0.531,-14.207,-2494.364,0.037,-0.821,0.189,-2.671,35.458,0.058,-0.798,0.323,0.007,77.536,0.041,-0.302,0.577,-3.197,-1310.405,0.02,NAmerica,289.193
1.62,-1.795,0.533,-0.283,-1413.425,0.04,-1.151,0.313,-1.262,134.743,0.056,-0.856,0.438,-0.023,709.231,0.037,-1.265,0.587,0.32,-1029.312,0.029,NAmerica,289.193
1.62,-1.537,0.684,0.426,773.217,0.035,-1.346,0.504,0.179,-90.554,0.034,-0.462,0.551,0.259,-212.154,0.029,-1.204,0.691,0.433,768.895,0.035,NAmerica,289.193
1.965,1.296,0.168,-0.211,-607.671,0.041,-1.22,0.307,-0.77,38.799,0.046,-6.147,-0.009,-14.685,1182.559,0.035,0.856,0.274,0.059,-535.792,0.036,NAmerica,279.665
3.609,-1.364,0.226,-0.267,175.464,0.046,-1.58,0.353,-0.63,57.004,0.045,-1.636,0.655,-0.017,-574.832,0.025,-0.893,0.363,0.126,145.751,0.038,NAmerica,283.504
2.174,7.03,0.522,0.095,-1650.564,0.031,-1.619,0.287,-0.758,105.346,0.044,-0.261,0.52,0.268,4698.48,0.039,2.01,0.555,0.298,-1453.894,0.027,NAmerica,280.933
2.318,-0.069,0.652,0.361,-107.444,0.026,-1.246,0.199,-1.762,41.718,0.038,-44.455,0.438,0.188,198042.455,0.034,-0.579,0.703,0.44,-100.572,0.025,NAmerica,280.663
3.611,-2.279,-0.171,-12.422,1093.935,0.032,-0.889,0.488,0.123,-27.274,0.03,-1.287,0.572,0.325,-138.918,0.035,4.584,-0.131,-4.659,710.301,0.021,NAmerica,284.498
3.326,-0.528,0.552,-0.401,210.842,0.028,-0.876,0.344,0.058,-54.499,0.041,-0.587,0.538,0.286,208.706,0.031,-1.53,0.662,0.429,134.607,0.018,NAmerica,286.353
1.003,-0.92,0.731,0.516,3241.299,0.032,-0.96,0.645,0.409,31.104,0.045,-0.455,0.486,0.217,72.592,0.042,-1.225,0.75,0.433,3506.19,0.035,NAmerica,289.628
1.113,-0.53,0.743,0.529,-2287.654,0.026,-0.893,0.635,0.384,51.179,0.034,-0.645,0.454,0.18,49.778,0.044,0.011,0.757,0.523,-2301.945,0.026,NAmerica,289.02
1.01,-0.874,0.737,0.543,-114.341,0.029,6.168,0.548,-0.136,-3917.373,0.031,-0.444,0.499,0.244,89.324,0.046,-1.4,0.728,0.467,-123.467,0.031,NAmerica,289.398
1.138,-0.188,0.718,0.481,233.339,0.026,-1.139,0.453,0.013,23.626,0.04,-0.463,0.333,0.093,1491.995,0.051,-0.401,0.738,0.507,227.488,0.025,NAmerica,288.737
1.639,-0.483,0.564,0.27,70.076,0.041,-0.339,0.521,-0.275,-65.197,0.032,-0.153,0.193,-0.286,321.424,0.037,-0.513,0.607,0.33,67.143,0.039,NAmerica,289.204
1.639,-0.661,0.497,0.168,50.141,0.044,-0.602,0.343,-0.609,-44.324,0.038,-0.843,0.365,0.02,105.84,0.036,-0.685,0.581,0.307,45.76,0.04,NAmerica,289.204
1.639,-0.507,0.534,0.244,89.358,0.046,-2.278,0.542,0.137,-173.162,0.035,0.541,0.663,0.335,-235.786,0.026,-0.577,0.521,0.251,88.946,0.046,NAmerica,289.204
2.722,2.44,0.4,0.155,-804.624,0.048,-4.19,0.548,0.067,1621.92,0.034,-1.177,0.285,-0.159,101.704,0.035,-0.488,0.572,0.241,-762.587,0.045,NAmerica,280.404
2.722,-2.093,0.311,-0.172,158.24,0.032,-2.831,0.479,0.018,180.315,0.036,-1.195,0.369,0.001,199.808,0.033,-1.521,0.476,0.226,128.603,0.026,NAmerica,280.404
2.722,-0.747,0.498,0.191,-205.566,0.031,-4.839,0.467,-0.94,393.611,0.033,0.49,0.262,-0.358,-511.832,0.036,-1.923,0.609,0.33,-187.103,0.028,NAmerica,280.404
2.422,-1.273,0.589,0.263,-248.082,0.028,-0.516,0.595,0.205,-24.462,0.033,-0.069,0.403,-0.349,-680.359,0.03,-1.199,0.611,0.367,-229.909,0.026,NAmerica,281.352
2.959,61.598,0.316,-0.362,-59667.868,0.04,-1.203,0.302,-0.434,15.205,0.046,-0.78,0.613,0.356,728.02,0.027,42.894,0.518,0.259,-44009.374,0.03,NAmerica,281.786
2.959,0.73,0.398,-0.301,-326.181,0.037,-0.711,0.281,-0.779,-49.461,0.038,1.304,0.45,0.202,-860.058,0.037,-0.316,0.649,0.376,-225.935,0.025,NAmerica,281.786
2.252,1.319,0.36,-0.617,-322.356,0.038,-1.456,0.392,-0.829,1007.224,0.035,-1.472,0.677,0.444,-812.265,0.042,-0.305,0.537,0.288,-213.891,0.025,NAmerica,282.018
3.871,-0.895,0.501,-0.143,-144.156,0.028,3.539,0.472,-5.262,-682.736,0.031,-1.243,0.675,0.448,-193.864,0.031,-1.002,0.5,0.234,-118.034,0.023,NAmerica,288.83
3.871,-0.915,0.574,0.256,782.363,0.029,-0.786,0.563,0.093,185.368,0.033,-2.654,0.543,-0.113,611.721,0.03,0.522,0.699,0.42,690.87,0.026,NAmerica,288.83
0.867,3.441,0.771,0.591,-615.961,0.027,-0.729,0.509,0.15,-111.296,0.039,-1.76,0.51,0.138,76.46,0.037,1.765,0.801,0.538,-654.857,0.028,NAmerica,287.77
1.463,0.746,0.722,0.521,812.684,0.039,-0.604,0.501,-0.039,-37.197,0.035,-0.052,0.537,-0.18,-109.433,0.029,-0.111,0.735,0.433,884.358,0.042,NAmerica,289.26
1.463,0.501,0.716,0.458,372.942,0.031,-0.769,0.512,-0.047,-38.715,0.034,-0.819,0.321,-0.549,-74.023,0.035,-0.247,0.736,0.507,355.748,0.029,NAmerica,289.26
1.778,0.09,0.61,-0.433,694.303,0.034,-0.325,0.476,-0.369,-23.613,0.032,16.665,0.517,0.138,-3996.875,0.034,-2.471,0.691,0.423,440.628,0.021,NAmerica,288.687
1.778,-3.057,0.676,0.16,75.499,0.037,-1.39,0.479,-0.404,242.945,0.033,-1.348,0.569,0.137,274.338,0.031,-2.201,0.673,0.447,61.232,0.03,NAmerica,288.687
1.778,-1.161,0.492,-0.922,-139.635,0.037,-0.34,0.288,-0.103,183.742,0.055,-0.609,0.439,0.002,-49.047,0.036,-0.858,0.575,0.189,-90.72,0.024,NAmerica,288.687
1.778,0.595,0.395,-0.699,-77.533,0.036,-0.234,0.538,0.158,732.121,0.037,0.96,0.568,-0.815,-299.796,0.03,-0.765,0.46,0.122,-55.721,0.026,NAmerica,288.687
1.778,-2.482,0.628,0.029,-4241.903,0.036,-1.001,0.455,-0.475,43.11,0.033,-0.393,0.585,0.24,-74.384,0.03,9.502,0.67,0.446,-3203.341,0.027,NAmerica,288.687
1.778,-2.014,0.591,-0.109,310.988,0.035,-1.011,0.391,-0.781,19.761,0.031,-1.829,0.17,-0.53,18.123,0.046,-1.544,0.624,0.368,234.84,0.026,NAmerica,288.687
1.778,-1.311,0.485,-0.12,-51.96,0.039,-0.979,0.202,-4.337,113.342,0.042,-0.694,0.302,-0.731,-62.584,0.037,-1.077,0.567,0.319,-40.517,0.03,NAmerica,288.687
1.778,3.46,0.556,-1.837,-374.809,0.037,-0.894,0.175,-1.907,18.187,0.066,-7.074,0.436,-0.735,-832.745,0.034,0.606,0.641,0.028,-219.409,0.022,NAmerica,288.687
1.778,-0.975,0.601,0.165,-78.007,0.032,-0.993,0.268,-1.491,12.322,0.063,-102.165,0.438,-4.486,13667.951,0.028,-0.686,0.626,0.391,-66.598,0.027,NAmerica,288.687
1.778,-1.195,0.314,-0.49,17.885,0.045,-0.889,0.456,0.034,-31.462,0.036,1.776,0.584,0.191,-787.12,0.031,-1.096,0.351,0.039,14.368,0.036,NAmerica,288.687
1.778,-1.549,0.205,-2.201,-85.114,0.05,-0.743,0.411,0.083,-13.787,0.03,-1.882,0.498,0.153,177.003,0.039,-1.266,0.32,-0.423,-56.745,0.033,NAmerica,288.687
1.778,-21.112,0.449,-1.915,-1079.512,0.044,-0.955,0.217,-0.522,39.625,0.059,-1.059,0.557,0.062,-75.698,0.03,-12.129,0.523,-0.166,-682.616,0.028,NAmerica,288.687
1.778,-206.594,0.426,-6.652,16143.259,0.033,-1.133,0.294,-0.485,17.094,0.053,-9.572,0.49,-0.016,3476.504,0.032,-78.027,0.537,-1.317,8882.615,0.018,NAmerica,288.687
1.778,10.971,0.624,-0.091,-913.648,0.035,-0.942,0.27,-0.753,38.014,0.051,-0.585,0.391,-0.766,-22.009,0.037,5.105,0.682,0.462,-641.875,0.025,NAmerica,288.687
1.778,-2.632,0.633,0.21,171.005,0.038,-1.858,0.373,-0.472,-73.704,0.04,-2.627,0.487,-0.349,-164.026,0.031,-2.072,0.683,0.464,140.789,0.031,NAmerica,288.687
1.778,-1.425,0.6,-0.126,-82.938,0.033,-2.348,0.289,-0.663,187.005,0.035,-1.58,0.201,-0.202,139.962,0.055,-1.342,0.66,0.424,-59.34,0.023,NAmerica,288.687
1.778,-40.217,0.544,-0.1,3617.719,0.033,-1.222,0.456,0.076,90.764,0.047,-0.983,0.543,0.183,-274.176,0.035,-23.109,0.635,0.401,2668.905,0.025,NAmerica,288.687
1.778,-0.485,0.516,-1.521,-26.297,0.044,-0.966,0.319,-3.965,16.817,0.031,-1.226,0.52,-0.243,1008.973,0.03,-0.536,0.598,0.067,-15.999,0.027,NAmerica,288.687
1.778,-2.862,0.43,-1.046,-201.992,0.038,-0.607,0.336,-0.006,82.982,0.049,-0.464,0.524,-0.291,-204.076,0.027,-1.79,0.492,-0.002,-141.363,0.027,NAmerica,288.687
1.778,-1.804,0.183,-0.551,158.969,0.063,-0.908,0.493,0.19,23.573,0.041,-1.168,0.046,-1.537,479.798,0.033,-1.985,0.22,-0.084,132.925,0.052,NAmerica,288.687
1.778,2.859,0.635,0.142,-281.022,0.036,-0.991,0.358,0.044,31.452,0.049,-1.068,0.465,0.071,302.43,0.033,1.216,0.677,0.459,-223.18,0.029,NAmerica,288.687
1.857,-1.709,0.606,-0.464,1095.114,0.032,-2.728,0.06,-3.568,394.579,0.042,-1.046,0.602,0.325,186.746,0.03,-1.109,0.633,0.344,733.191,0.022,NAmerica,288.213
1.857,0.155,0.577,-0.919,-248.774,0.033,-4.415,0.073,-8.469,1024.982,0.039,1.631,0.619,0.333,1432.86,0.028,-0.313,0.581,0.202,-160.415,0.021,NAmerica,288.213
2.568,13.972,0.216,-0.663,-2177.135,0.027,-1.011,0.62,0.382,19.002,0.037,55.868,0.568,0.172,10640.421,0.027,4.461,0.305,-0.017,-1702.906,0.021,NAmerica,278.789
3.394,-2.731,0.523,0.037,629.054,0.033,-1.053,0.499,0.174,28.755,0.036,-1.205,0.444,0.152,-376.431,0.039,-1.65,0.593,0.343,519.66,0.027,NAmerica,288.336
3.394,-3.218,0.589,0.233,542.902,0.032,-1.019,0.193,-2.568,65.435,0.045,-1.253,0.516,0.201,-227.199,0.034,-1.873,0.64,0.374,490.485,0.029,NAmerica,288.336
3.394,-0.767,0.589,0.16,1607.461,0.031,-0.84,0.421,-0.057,66.578,0.057,-0.925,0.445,0.039,-137.925,0.033,6.6,0.643,0.391,1368.617,0.027,NAmerica,288.336
3.394,-5.095,0.481,-0.154,12565.102,0.032,-1.324,0.502,-0.381,42.502,0.054,-0.342,0.537,0.198,-1026.563,0.03,55.447,0.586,0.338,9518.222,0.024,NAmerica,288.336
3.394,-0.171,0.421,0.023,-222.607,0.041,-4.551,-0.18,-342.74,859.729,0.032,-0.61,0.33,-0.395,-1069.419,0.029,-0.513,0.569,0.294,-189.222,0.035,NAmerica,288.336
3.394,-0.244,0.495,0.084,-136.91,0.037,5.92,0.077,-7.012,-2399.994,0.058,-0.595,0.518,0.195,114.281,0.032,-0.549,0.674,0.403,-110.52,0.03,NAmerica,288.336
3.394,-0.818,0.456,-0.094,-173.554,0.035,-1.108,0.462,-9.977,35.693,0.033,-2.727,0.452,-0.763,20.605,0.019,-0.836,0.589,0.337,-135.08,0.027,NAmerica,288.336
5.918,-4.546,0.419,0.06,-1436.904,0.031,0.198,0.526,-12.429,56.626,0.026,-0.551,0.421,0.117,97.175,0.046,-1.909,0.612,0.329,-1214.539,0.027,NAmerica,290.091
5.918,-1.206,0.176,-0.637,-266.456,0.031,-6.254,0.383,-0.138,-1242.878,0.032,-0.679,0.529,0.235,60.0,0.038,-0.992,0.4,0.148,-192.24,0.023,NAmerica,290.091
5.918,-0.837,0.315,-0.042,215.803,0.036,-1.165,0.352,0.117,-192.992,0.048,-0.479,0.37,0.045,111.941,0.047,-0.77,0.558,0.279,179.598,0.03,NAmerica,290.091
6.891,-1.826,0.536,-0.694,24.075,0.018,-1.124,0.386,0.116,77.938,0.047,-0.736,0.109,-4.074,3727.415,0.037,-0.78,0.625,0.365,14.736,0.011,NAmerica,292.798
1.552,-0.084,0.419,0.043,101.166,0.048,-1.113,0.616,-0.995,44.822,0.03,-15.015,0.061,-9.536,25059.329,0.034,-0.248,0.507,0.254,89.295,0.043,NAmerica,288.864
1.552,-0.31,0.523,0.148,63.313,0.04,-1.175,0.47,-2.239,67.894,0.034,-1.143,0.688,0.471,-173.087,0.031,-0.43,0.615,0.367,54.588,0.035,NAmerica,288.864
1.552,-0.281,0.396,0.007,114.154,0.048,-0.771,0.317,-1.276,260.673,0.05,-0.988,0.503,0.13,-157.794,0.035,-0.349,0.463,0.214,101.567,0.042,NAmerica,288.864
1.704,6.002,0.086,-5.555,4236.646,0.042,-1.198,0.505,-0.069,-87.728,0.033,-1.156,0.226,-0.908,223.11,0.03,6.599,0.128,-1.917,2826.237,0.028,NAmerica,288.835
1.704,33.015,0.046,-14.097,29997.567,0.041,-1.597,0.248,-1.004,-88.641,0.032,-0.971,0.356,0.113,-233.191,0.052,29.694,-0.013,-5.663,19928.083,0.027,NAmerica,288.835
2.492,-0.042,0.647,0.4,1223.889,0.033,-1.196,0.505,-1.287,49.312,0.031,-1.206,0.505,0.253,137.659,0.04,-0.438,0.69,0.396,1228.285,0.033,NAmerica,287.37
2.492,-2.469,0.536,0.137,-1505.003,0.034,-1.179,0.447,-2.093,43.396,0.032,12.854,-0.235,-67.209,2112.162,0.026,-2.198,0.594,0.338,-1317.611,0.03,NAmerica,287.37
2.552,-15219.947,0.259,-0.436,5117652.036,0.026,-0.576,0.447,-0.059,45.08,0.038,-1.485,0.555,-0.847,-623.057,0.028,-7159.789,0.312,-0.005,4281614.553,0.022,NAmerica,278.378
2.552,-0.581,0.38,0.142,-372.254,0.05,0.068,0.628,0.39,84.608,0.039,-0.779,0.833,-2.564,-393.513,0.017,-0.48,0.467,0.18,-364.039,0.049,NAmerica,278.378
2.298,-1.701,0.521,0.265,204.658,0.037,-0.405,0.637,0.4,42.935,0.038,1.625,0.782,-4.065,33.566,0.016,-0.743,0.619,0.298,199.963,0.036,NAmerica,278.613
3.683,9.634,-0.005,-57.04,1948.365,0.024,-0.745,0.502,-1.182,97.316,0.032,-1.92,0.432,0.048,314.508,0.029,4.485,-0.121,-19.394,1154.95,0.014,NAmerica,285.962
4.782,-0.546,0.45,-0.477,-1623.043,0.025,-0.919,0.458,-1.566,119.47,0.033,-1.015,0.456,0.206,922.84,0.046,-1.909,0.634,0.395,-1039.001,0.016,NAmerica,289.865
5.928,-5.199,0.586,-3.573,-1782.575,0.02,-1.09,0.203,-0.471,109.767,0.062,-1.156,0.499,0.229,834.178,0.044,-3.416,0.677,0.091,-794.93,0.009,NAmerica,290.929
6.664,0.431,0.544,-6.007,34.87,0.019,1.311,0.338,-0.249,-56.629,0.049,-4.731,0.674,-0.369,5015.186,0.024,-1.004,0.553,0.038,12.924,0.007,NAmerica,293.037
3.955,-12.762,0.636,0.072,-5980.77,0.028,0.706,0.652,-2.39,-146.987,0.024,6.496,0.529,-1.194,-11587.687,0.028,-13.889,0.643,0.405,-4788.855,0.023,NAmerica,290.337
0.992,-0.098,0.607,0.365,-663.505,0.041,-1.417,0.502,-1.472,105.267,0.027,-0.959,0.274,-0.262,-112.326,0.037,-0.461,0.652,0.332,-680.534,0.042,NAmerica,289.091
1.038,-0.758,0.751,0.521,657.455,0.035,-0.029,0.613,-0.904,106.074,0.021,-0.161,0.581,0.328,458.886,0.028,-0.819,0.766,0.431,716.527,0.038,NAmerica,286.66
1.43,11.488,0.723,-1.137,6266.148,0.031,-0.953,0.413,-0.046,84.813,0.04,-0.884,0.464,-0.042,-75.007,0.023,3.48,0.731,0.326,3519.186,0.017,NAmerica,288.769
1.43,-26.084,0.569,-2.42,-14466.417,0.035,-1.203,0.408,-0.184,61.67,0.035,-1.35,0.466,-0.699,47.943,0.025,-9.999,0.573,-0.219,-8637.601,0.021,NAmerica,288.769
2.153,0.204,0.388,-0.107,-245.758,0.035,-0.176,0.309,-1.12,-4.1,0.04,-1.27,0.437,-1.073,45.865,0.025,-0.523,0.426,0.178,-211.842,0.03,NAmerica,276.985
0.962,-0.132,0.668,0.376,496.812,0.026,1.829,0.317,-0.057,1008.662,0.046,-0.315,0.413,-0.087,100.855,0.037,-0.143,0.697,0.476,455.441,0.024,NAmerica,288.267
1.089,12.397,0.698,0.035,-614.512,0.022,-0.887,0.365,-0.268,59.439,0.036,-0.371,0.654,0.427,64.823,0.036,6.263,0.726,0.523,-432.018,0.015,NAmerica,287.394
1.239,-1.308,0.541,-3.037,73.907,0.039,-1.048,0.498,0.181,57.654,0.037,-0.361,0.67,0.449,61.622,0.035,-1.027,0.569,-0.076,38.159,0.02,NAmerica,288.125
1.239,-1.32,0.494,-4.194,72.596,0.04,-1.302,0.473,-6.537,191.631,0.032,-0.927,0.572,-0.674,697.195,0.026,-1.009,0.527,-0.348,36.985,0.02,NAmerica,288.125
1.369,0.367,0.513,-0.074,100.243,0.037,-1.312,0.49,-6.019,118.38,0.032,-0.892,0.523,-1.038,1081.481,0.028,-0.062,0.547,0.291,81.471,0.03,NAmerica,288.389
1.369,0.048,0.67,0.43,64.666,0.036,-1.183,0.571,-0.448,47.672,0.032,-1.341,0.238,-0.011,152.5,0.053,-0.189,0.705,0.443,63.949,0.035,NAmerica,288.389
1.369,0.195,0.653,0.396,64.474,0.036,-1.644,0.646,-2.675,153.183,0.03,-1.33,0.677,0.44,8.906,0.029,-0.186,0.672,0.416,63.414,0.036,NAmerica,288.389
1.634,0.708,0.643,-1.535,858.058,0.033,-1.632,0.643,-2.277,143.373,0.03,-0.872,0.598,-3.015,-176.401,0.028,-0.368,0.656,0.311,447.307,0.017,NAmerica,288.283
1.634,1.538,0.579,-2.186,1352.304,0.034,-0.554,0.505,0.209,55.876,0.043,0.524,0.767,-0.608,-960.616,0.021,-0.061,0.608,0.162,693.722,0.018,NAmerica,288.283
2.244,-0.585,0.215,-0.129,226.506,0.054,-0.55,0.485,0.219,53.036,0.049,0.36,0.722,-0.071,235.298,0.015,-0.812,0.279,0.077,204.79,0.049,NAmerica,277.236
2.244,-2.512,0.682,0.332,44.331,0.034,-0.622,0.452,0.117,71.175,0.043,-6.098,0.457,0.205,-25659.092,0.033,-1.44,0.624,0.338,44.138,0.034,NAmerica,277.236
3.528,0.861,0.672,-1.771,-246.88,0.025,-2.687,0.326,-1.719,-171.433,0.046,-0.639,0.54,0.291,-956.262,0.029,0.146,0.543,-0.075,-153.779,0.015,NAmerica,284.475
3.551,-6.191,0.61,-1.189,4246.499,0.025,-0.757,0.338,-0.736,-33.054,0.039,26.536,0.569,0.311,32383.274,0.028,1.46,0.662,0.308,2387.963,0.014,NAmerica,288.71
3.664,0.894,0.864,-0.432,257.909,0.018,-0.114,0.474,-2.347,40.719,0.033,-0.916,0.344,0.112,-1301.396,0.045,0.284,0.863,0.693,119.448,0.009,NAmerica,291.036
0.898,5.171,0.764,0.565,-7397.97,0.024,-0.892,0.461,0.044,-40.247,0.034,-1.638,0.48,0.206,-2493.796,0.028,6.569,0.777,0.538,-7621.945,0.025,NAmerica,288.111
0.988,0.525,0.616,0.23,-1065.035,0.029,-0.728,0.504,0.2,36.032,0.036,2.913,0.555,0.294,16771.899,0.039,0.227,0.631,0.392,-946.495,0.026,NAmerica,288.216
0.988,-5.697,0.699,0.378,30757.126,0.026,-1.017,0.442,0.093,-149.993,0.033,2.333,0.378,-3.442,-993.206,0.024,55.496,0.731,0.516,27149.506,0.023,NAmerica,288.216
1.079,-0.708,0.653,0.426,332.344,0.034,-0.805,0.428,0.086,-45.826,0.035,1.817,0.409,-3.184,-854.463,0.023,0.027,0.653,0.368,348.611,0.036,NAmerica,286.793
1.079,0.314,0.756,0.543,450.952,0.021,5.264,0.492,-2.705,-168.898,0.024,0.795,0.64,0.237,-1271.855,0.023,-0.619,0.75,0.543,451.105,0.021,NAmerica,286.793
1.055,1.304,0.681,0.464,2476.036,0.033,-4.903,0.581,-1.606,410.794,0.023,14.74,0.663,-1.402,41924.331,0.023,0.272,0.677,0.42,2577.389,0.035,NAmerica,287.478
1.234,5.687,0.498,-10.623,-1606.591,0.038,-1.301,0.297,-0.922,46.048,0.05,-0.048,0.645,-1.199,1986.234,0.023,3.144,0.498,-1.929,-806.501,0.019,NAmerica,288.183
1.234,4.803,0.537,-9.982,-1384.272,0.038,-1.025,0.203,-0.151,32.733,0.049,268.508,0.499,0.21,63591.32,0.043,2.675,0.53,-1.722,-689.137,0.019,NAmerica,288.183
1.359,3.018,0.632,-0.618,-1729.051,0.032,-1.012,0.298,-4.454,186.313,0.035,-2.524,0.496,0.238,-295.713,0.049,0.826,0.658,0.41,-1043.565,0.02,NAmerica,288.031
1.397,145.795,0.696,-4.262,62053.515,0.033,1.036,0.192,-0.923,-2205.004,0.041,-0.127,0.492,0.184,213.301,0.04,20.396,0.702,-0.012,27218.937,0.015,NAmerica,288.008
1.397,6.497,0.689,-3.613,2876.872,0.033,-0.896,0.573,0.3,46.342,0.035,0.684,0.398,-0.102,861.974,0.033,0.31,0.701,0.086,1280.423,0.015,NAmerica,288.008
