arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.648,-2.869,0.702,0.045,782.864,0.012,-0.362,0.614,0.236,-55.152,0.016,2.35,0.728,0.483,575.686,0.009,NAmerica,289.497
1.648,-19.847,0.711,0.156,2939.314,0.011,-2.989,0.504,-22.112,3597.004,0.01,-10.187,0.706,0.482,2303.149,0.009,NAmerica,289.497
1.648,-0.263,0.684,0.29,150.397,0.012,-14.018,0.457,-21.057,23750.817,0.01,-0.768,0.693,0.478,128.879,0.011,NAmerica,289.497
1.11,-0.053,0.535,0.281,-30.723,0.015,-0.929,0.061,-0.19,-241.858,0.012,-0.293,0.611,0.332,-29.607,0.015,NAmerica,286.734
1.392,-8.78,0.28,-12.375,2736.32,0.008,-1.313,0.19,0.011,-2226.588,0.02,3.782,0.451,-4.914,1819.578,0.005,NAmerica,286.715
1.392,-51.93,0.271,-11.605,17954.871,0.008,-2.062,0.267,0.068,-3758.152,0.021,30.306,0.43,-4.645,12015.715,0.005,NAmerica,286.715
2.591,-1.023,-0.019,-1.633,-357.808,0.019,-7.735,-0.041,-0.122,-3886.194,0.019,-0.722,0.377,0.135,-205.035,0.011,NAmerica,280.208
2.85,-1.732,0.096,-0.04,-3809.425,0.02,-1.518,-0.119,-16.484,2029.421,0.012,-0.758,0.36,0.085,-3573.189,0.019,NAmerica,279.166
2.327,0.427,0.188,-0.004,-3164.516,0.021,-3.722,0.073,-0.406,-2636.41,0.017,3.637,0.259,0.065,-3054.569,0.02,NAmerica,279.797
2.27,2.078,0.042,-0.145,-5349.912,0.02,-1.187,0.312,0.066,-266.756,0.023,7.44,0.146,0.02,-4948.12,0.018,NAmerica,280.784
3.076,3.573,0.064,-14.256,1151.547,0.011,-1.708,0.312,0.079,-447.532,0.027,-0.56,0.18,-1.036,420.643,0.004,NAmerica,282.985
1.545,0.487,0.062,-0.494,-2958.444,0.017,-1.386,0.102,-0.368,-336.319,0.022,4.311,0.16,0.011,-2407.703,0.014,NAmerica,279.483
1.545,-0.971,0.019,-0.2,-174.774,0.026,-9.397,-0.095,-1.754,-2679.532,0.027,-0.853,0.345,0.092,-152.016,0.023,NAmerica,279.483
1.243,-0.816,0.102,-0.121,-395.302,0.029,109.644,0.285,-0.111,44059.662,0.019,-0.471,0.417,0.115,-351.3,0.026,NAmerica,279.436
1.243,3.3,0.293,-0.047,-2466.236,0.019,-1.539,0.167,-0.368,-576.533,0.021,3.05,0.456,0.174,-2190.599,0.017,NAmerica,279.436
1.243,1.701,0.145,-0.346,53864.885,0.019,-0.192,0.564,0.297,-677.119,0.011,-50.07,0.086,-0.102,48743.025,0.017,NAmerica,279.436
1.243,-1.53,0.207,-0.223,2487.474,0.02,0.971,0.609,0.321,-92.722,0.015,-3.61,0.338,0.112,2119.1,0.017,NAmerica,279.436
1.243,-0.033,0.176,-0.172,-624.41,0.019,-0.125,0.511,0.203,-82.13,0.02,0.003,0.311,0.095,-548.575,0.017,NAmerica,279.436
1.243,-0.541,0.196,-0.355,-234.236,0.015,-0.885,0.487,0.22,-314.201,0.014,-0.286,0.468,0.208,-178.998,0.012,NAmerica,279.436
1.116,0.704,0.332,0.037,-122.559,0.019,-1.027,0.001,-0.914,62.552,0.014,1.333,0.409,0.161,-114.395,0.017,NAmerica,286.638
1.116,11.894,0.344,0.107,-1364.074,0.02,-0.887,0.039,-0.15,682.899,0.019,5.782,0.607,0.325,-1185.6,0.017,NAmerica,286.638
2.076,4.728,0.06,-0.186,-9093.039,0.017,-0.442,0.015,-0.207,321.585,0.019,-5.027,0.267,0.07,-8053.18,0.015,NAmerica,285.355
1.872,-1.084,0.001,-0.975,77.556,0.016,-1.481,0.055,-0.114,-3437.543,0.015,-1.014,0.052,-0.08,57.335,0.011,NAmerica,273.206
1.784,-13.594,0.093,-0.177,-61829.633,0.019,-0.511,0.093,-0.0,1660.885,0.027,19.338,0.221,0.049,-55574.294,0.017,NAmerica,274.224
1.784,2.097,-0.006,-0.242,-1936.209,0.024,-5.253,0.14,-0.215,7730.659,0.016,-1.515,0.217,0.046,-1696.464,0.021,NAmerica,274.224
2.535,-1.203,0.005,-0.2,5506.665,0.015,-1.005,0.004,-0.125,173.298,0.017,-3.404,0.111,-0.009,5050.281,0.014,NAmerica,280.113
2.535,-1.626,0.033,-0.029,2198.774,0.027,-2.098,0.323,0.035,-757.933,0.02,-1.316,0.186,0.031,2134.203,0.026,NAmerica,280.113
2.535,7.243,0.217,-0.05,-4880.549,0.014,33.347,-0.446,-9.39,16051.817,0.027,2.871,0.417,0.172,-4333.321,0.012,NAmerica,280.113
2.798,0.298,-0.082,-0.377,-2239.087,0.019,1.178,0.149,-1.207,197.719,0.02,1.677,0.355,0.097,-1812.862,0.015,NAmerica,284.258
1.406,-1.315,0.212,-0.012,-647.51,0.021,-12.995,0.186,-0.112,-7772.238,0.022,-0.247,0.356,0.112,-606.355,0.019,NAmerica,280.207
1.406,-1.775,-0.165,-2.972,-4024.465,0.016,643.374,0.295,-0.014,114344.453,0.02,7.608,-0.391,-1.659,-3292.976,0.013,NAmerica,280.207
1.406,1.404,0.118,-0.476,331.352,0.017,-1.194,0.422,0.173,-40.925,0.013,-0.13,0.263,0.043,266.8,0.014,NAmerica,280.207
1.101,-1515867599376551.0,0.308,0.029,8.881454940109006e+17,0.021,-0.918,0.362,0.126,-87.381,0.028,-932385234854100.0,0.241,0.055,8.759831999815514e+17,0.021,NAmerica,280.374
1.101,-105.091,0.078,-0.274,89502.269,0.022,-1.031,0.199,0.01,-7.985,0.034,50.95,0.305,0.09,75621.175,0.018,NAmerica,280.374
0.935,0.11,0.107,-0.491,139.291,0.019,-1.184,0.093,0.007,-37.174,0.025,0.164,0.173,-0.19,124.442,0.017,NAmerica,286.243
1.12,-0.982,0.308,0.079,-223.014,0.028,-1.244,-0.04,-0.015,-91.809,0.034,-0.808,0.424,0.163,-212.56,0.027,NAmerica,286.397
2.806,-1.56,0.203,-0.004,-8.043,0.034,-1.071,0.11,0.001,-11.091,0.043,-1.301,-0.012,-0.036,-8.169,0.034,Asia,280.055
2.806,-4.527,0.129,0.001,-37.274,0.025,-1.311,-0.148,-0.032,-124.592,0.036,-2.863,0.024,-0.015,-37.573,0.025,Asia,280.055
2.806,-7.166,0.146,0.014,-90.488,0.034,-1.131,-0.194,-0.022,-24.619,0.049,-4.189,-0.042,-0.017,-91.878,0.034,Asia,280.055
2.806,-1.586,0.24,0.014,-11.02,0.042,-1.036,0.03,-0.022,-9.212,0.023,-1.38,-0.067,-0.029,-11.258,0.043,Asia,280.055
2.806,-8.844,-0.075,-0.033,-124.64,0.036,-1.031,0.012,-0.007,-15.261,0.045,-5.057,0.403,0.057,-119.107,0.035,Asia,280.055
2.806,-2.116,0.037,-0.008,-24.452,0.048,-1.036,0.027,-0.009,-12.231,0.042,-1.998,0.1,0.001,-24.339,0.048,Asia,280.055
2.806,-1.912,0.218,0.001,-9.107,0.022,-1.164,0.106,0.005,-15.426,0.031,-1.472,-0.037,-0.052,-9.344,0.023,Asia,280.055
2.806,-1.78,0.133,0.002,-15.191,0.044,-1.164,0.284,0.02,-7.687,0.031,-1.403,-0.025,-0.016,-15.325,0.045,Asia,280.055
2.806,-1.682,0.177,0.005,-12.15,0.041,-1.36,-0.405,-0.089,-10.159,0.029,-1.36,-0.039,-0.023,-12.319,0.042,Asia,280.055
2.806,-2.133,0.276,0.034,-15.201,0.03,-0.732,0.214,0.038,17.211,0.02,-1.704,-0.235,-0.062,-15.941,0.032,Asia,280.055
2.806,-1.563,0.201,-0.007,-7.792,0.031,-1.034,-0.041,-0.018,-14.257,0.038,-1.47,0.019,-0.041,-7.922,0.032,Asia,280.055
2.806,-2.123,-0.321,-0.148,-10.427,0.03,-1.025,0.149,0.004,-8.076,0.029,-1.886,0.241,0.007,-9.699,0.028,Asia,280.055
2.806,0.908,0.383,0.108,16.569,0.019,-1.028,0.035,-0.022,-7.024,0.042,0.541,-0.293,-0.076,18.203,0.021,Asia,280.055
2.806,-1.867,0.118,-0.004,-14.155,0.037,-1.302,-0.065,-0.033,-12.706,0.032,-1.448,-0.028,-0.021,-14.276,0.038,Asia,280.055
2.806,-1.642,0.267,0.012,-8.044,0.028,-1.428,0.018,-0.01,-15.838,0.034,-1.332,-0.084,-0.054,-8.309,0.029,Asia,280.055
2.806,-1.398,0.16,-0.02,-7.016,0.041,-1.039,-0.042,-0.018,-15.797,0.036,-1.217,0.032,-0.031,-7.056,0.042,Asia,280.055
2.806,-2.268,-0.007,-0.047,-12.793,0.032,-1.164,-0.035,-0.024,-45.064,0.025,-1.669,-0.208,-0.086,-13.026,0.032,Asia,280.055
2.806,-2.256,-0.078,-0.047,-16.132,0.034,-1.444,-0.029,-0.046,-12.892,0.021,-2.425,-0.049,-0.04,-16.077,0.034,Asia,280.055
2.806,-1.997,0.133,0.001,-15.649,0.036,-1.115,-0.094,-0.038,-25.399,0.026,-1.516,0.083,-0.003,-15.675,0.036,Asia,280.055
2.806,-5.144,0.249,0.04,-43.643,0.024,-1.01,0.109,-0.062,-3.85,0.034,-3.143,-0.141,-0.052,-45.685,0.025,Asia,280.055
2.806,-2.861,-0.009,-0.084,-13.124,0.021,-1.044,0.076,-0.06,-4.214,0.032,-1.956,-0.269,-0.157,-13.559,0.022,Asia,280.055
2.806,-3.271,0.192,0.018,-24.71,0.025,-0.691,0.024,-0.01,19.896,0.028,-2.198,-0.138,-0.053,-25.588,0.026,Asia,280.055
2.806,-1.251,0.046,-0.114,-3.944,0.034,-1.074,-0.103,-0.067,-5.446,0.035,-1.13,0.202,-0.064,-3.854,0.034,Asia,280.055
2.806,-1.288,0.121,-0.085,-4.263,0.032,-1.032,0.096,-0.011,-7.412,0.038,-1.207,0.046,-0.087,-4.268,0.033,Asia,280.055
2.806,1.483,-0.154,-0.062,20.407,0.029,-1.045,0.174,-0.004,-6.123,0.029,-0.558,0.556,0.115,18.628,0.026,Asia,280.055
2.806,-1.377,-0.142,-0.111,-5.557,0.036,-0.877,-0.027,-0.032,12.577,0.021,-1.248,-0.138,-0.092,-5.509,0.035,Asia,280.055
2.806,-1.466,0.061,-0.037,-7.509,0.038,-1.032,0.053,-0.01,-9.525,0.038,-1.254,0.032,-0.03,-7.484,0.038,Asia,280.055
2.806,-1.5,0.254,-0.011,-6.146,0.029,-1.061,0.027,-0.044,-5.363,0.034,-1.284,-0.085,-0.073,-6.331,0.03,Asia,280.055
2.806,0.15,0.232,0.052,12.053,0.02,-0.723,0.051,-0.014,8.446,0.023,0.262,-0.285,-0.045,12.655,0.021,Asia,280.055
2.806,-1.58,0.192,0.001,-9.476,0.038,-1.159,0.142,0.014,-18.62,0.03,-1.31,0.004,-0.025,-9.595,0.038,Asia,280.055
2.806,-1.349,0.078,-0.061,-5.407,0.033,-1.031,-0.114,-0.042,-9.03,0.035,-1.227,0.015,-0.061,-5.406,0.034,Asia,280.055
2.806,0.41,-0.082,-0.048,8.587,0.023,-1.171,0.412,0.043,-9.878,0.035,-0.69,-0.208,-0.083,8.733,0.024,Asia,280.055
2.806,-2.426,0.079,-0.013,-18.877,0.03,-1.058,-0.038,-0.02,-12.94,0.037,-1.861,0.07,-0.006,-18.807,0.03,Asia,280.055
2.806,-1.608,0.151,-0.012,-8.899,0.034,-1.033,0.102,0.003,-14.235,0.049,-1.321,-0.039,-0.037,-9.008,0.034,Asia,280.055
2.806,-1.652,0.357,0.039,-9.898,0.034,-1.042,-0.041,-0.046,-5.98,0.037,-1.621,-0.4,-0.083,-10.505,0.037,Asia,280.055
2.806,-1.84,0.273,0.026,-12.647,0.036,-1.021,0.035,-0.004,-14.099,0.06,-1.459,-0.064,-0.031,-13.008,0.037,Asia,280.055
2.806,-1.682,0.017,-0.018,-14.383,0.049,-1.046,0.12,-0.011,-6.617,0.031,-1.354,0.125,0.003,-14.241,0.049,Asia,280.055
2.806,-1.398,0.206,-0.025,-5.922,0.036,-1.07,0.03,-0.016,-16.45,0.021,-1.231,-0.097,-0.069,-6.048,0.037,Asia,280.055
2.806,-1.536,0.141,0.002,-14.055,0.06,-2.651,-0.111,-0.059,-29.707,0.022,-1.277,-0.01,-0.012,-14.15,0.06,Asia,280.055
2.806,-1.511,0.234,-0.011,-6.615,0.031,-1.185,0.032,-0.072,-4.629,0.027,-1.291,-0.078,-0.064,-6.788,0.032,Asia,280.055
2.806,-2.766,0.062,-0.039,-16.636,0.021,-1.807,-0.107,-0.028,-90.816,0.036,-1.913,0.084,-0.01,-16.399,0.021,Asia,280.055
2.806,-4.902,-0.071,-0.085,-30.072,0.022,-1.025,0.15,0.008,-11.779,0.043,-3.803,-0.252,-0.118,-30.521,0.022,Asia,280.055
2.806,-1.441,0.202,-0.066,-4.617,0.027,-0.894,0.055,-0.005,13.393,0.026,-1.431,-0.134,-0.155,-4.807,0.028,Asia,280.055
2.806,-7.416,0.07,-0.004,-89.744,0.035,-0.066,0.439,0.187,947.089,0.021,-4.819,-0.066,-0.022,-90.549,0.036,Asia,280.055
2.806,-1.627,0.125,-0.005,-11.857,0.043,26.468,0.108,-0.195,55633.344,0.032,-1.324,0.068,-0.008,-11.876,0.043,Asia,280.055
2.806,-0.012,0.207,0.04,13.094,0.026,-0.519,0.214,-0.654,131.352,0.016,0.084,-0.242,-0.03,13.562,0.027,Asia,280.055
1.717,-0.903,0.095,-0.199,145.197,0.025,-3.353,0.11,-2.157,401.596,0.007,-0.93,0.397,0.115,124.736,0.021,NAmerica,272.424
1.659,7.79,0.018,-0.106,-12480.911,0.03,-1.484,0.1,-1.607,424.351,0.007,0.384,0.17,0.027,-11704.403,0.028,NAmerica,273.264
1.576,-0.852,0.302,-0.655,114.239,0.015,-6.559,-0.026,-0.122,-10713.182,0.031,-0.606,0.631,0.354,71.378,0.009,NAmerica,275.94
1.731,-6.63,0.049,-10.994,-4432.805,0.013,-2.482,0.04,-0.297,-2467.634,0.018,12.089,0.222,-1.555,-2045.984,0.006,NAmerica,279.451
3.904,-0.919,0.044,-1.733,1348.461,0.007,-0.728,0.053,-0.522,292.91,0.016,-3.957,-0.025,-0.409,968.191,0.005,NAmerica,285.174
2.46,-2.375,0.153,0.006,-4881.364,0.028,-0.378,0.024,-0.635,-787.937,0.021,0.617,0.162,0.025,-4832.697,0.028,NAmerica,279.169
2.46,-1.135,0.157,-0.124,-1213.518,0.017,-0.735,0.264,0.062,566.241,0.026,-0.517,0.32,0.093,-1090.582,0.015,NAmerica,279.169
2.46,-0.711,0.141,-0.372,546.108,0.015,-1.063,0.124,-0.157,-155.0,0.014,-0.381,0.304,0.09,444.737,0.012,NAmerica,279.169
2.365,0.337,0.172,-0.115,-1832.433,0.017,3.601,-0.1,-2.927,1716.535,0.014,1.939,0.205,0.031,-1708.501,0.015,NAmerica,281.246
2.365,-1.045,-0.059,-0.216,5750.113,0.027,9.953,0.143,-1.446,-11905.011,0.006,-0.391,0.445,0.148,4812.551,0.023,NAmerica,281.246
2.365,-0.836,0.176,-0.151,-447.866,0.014,0.193,0.007,-1.141,-1804.64,0.013,-0.81,0.359,0.117,-392.383,0.012,NAmerica,281.246
2.365,-4.301,-0.002,-2.302,2109.467,0.011,-1.955,0.019,-0.398,-795.045,0.018,-8.898,-0.203,-1.572,1861.75,0.01,NAmerica,281.246
3.244,-1.437,-0.005,-2.653,4330.754,0.008,-0.683,0.182,-0.129,-135.241,0.02,-2.267,0.37,0.131,2112.856,0.004,NAmerica,285.681
3.634,-3.254,-0.028,-0.756,9162.992,0.012,-6.119,0.167,-0.023,-4555.555,0.027,-4.471,0.166,0.027,6820.464,0.009,NAmerica,285.242
2.347,-2.907,0.033,-0.484,-3352.955,0.023,2.436,-0.333,-0.486,-150.29,0.028,2.097,0.178,0.03,-2710.666,0.019,NAmerica,280.432
2.579,-1.408,0.024,-0.763,1215.105,0.024,-2.178,-0.109,-0.364,-1599.532,0.025,-1.323,0.366,0.129,854.087,0.017,NAmerica,280.799
2.593,0.259,0.081,-0.042,-7919.27,0.027,0.951,0.228,0.019,3055.511,0.023,-3.478,0.498,0.167,-7081.862,0.024,NAmerica,281.309
2.593,-0.338,0.797,0.378,-97.264,0.018,-1.56,0.384,0.144,-2850.98,0.023,0.322,0.527,0.174,-112.047,0.021,NAmerica,281.309
1.69,-0.655,-0.034,-0.357,-1738.69,0.025,-1.145,0.298,0.088,-705.518,0.031,1.453,0.197,0.037,-1464.342,0.021,NAmerica,281.155
1.247,-0.349,0.133,-0.128,-840.878,0.024,1.64,0.283,0.08,1511.609,0.025,0.255,0.326,0.105,-748.977,0.021,NAmerica,280.288
1.247,-0.254,0.304,0.077,-682.737,0.023,-0.688,0.518,0.253,1809.615,0.016,-0.064,0.374,0.123,-665.709,0.022,NAmerica,280.288
1.247,-0.859,0.175,-0.004,-194.655,0.031,-1.083,0.532,0.195,-935.976,0.014,-0.735,0.376,0.109,-183.303,0.03,NAmerica,280.288
1.039,-3.66,0.184,-0.113,982.686,0.027,-1.665,0.401,0.16,-277.596,0.015,-1.16,0.374,0.135,866.518,0.024,NAmerica,282.178
0.972,-0.39,0.315,-0.37,2451.495,0.022,-0.947,0.064,-0.044,-32.592,0.037,-0.265,0.569,0.324,1721.619,0.015,NAmerica,286.735
0.808,1.593,0.101,-0.809,-649.423,0.021,-0.219,0.608,0.261,204.31,0.026,-0.369,0.511,0.261,-415.084,0.014,NAmerica,282.426
1.06,-0.385,0.374,-0.379,-284.558,0.02,-0.929,-0.236,-0.611,-50.803,0.031,-0.337,0.391,0.116,-227.817,0.016,NAmerica,286.299
1.067,1.173,0.036,-0.17,-154.322,0.04,4.427,0.079,-0.302,3181.081,0.015,-0.59,0.256,0.065,-137.924,0.036,NAmerica,286.233
1.162,0.003,0.178,-0.13,308.429,0.032,-7.024,-0.001,-0.219,-1061.393,0.029,-0.28,0.451,0.164,265.237,0.028,NAmerica,286.158
1.346,-1.09,0.232,0.005,-39.934,0.024,-0.354,0.078,-0.106,45.468,0.03,-1.015,-0.292,-0.358,-46.655,0.029,NAmerica,286.386
1.702,0.612,0.095,-0.599,2861.546,0.016,0.303,-0.079,-0.298,-580.584,0.03,-2.927,0.506,0.227,1989.79,0.011,NAmerica,272.17
1.579,-3.522,0.166,-0.032,2216.107,0.028,-1.341,0.236,-0.003,-52.232,0.028,0.864,0.284,0.066,2108.181,0.027,NAmerica,271.975
1.579,-0.971,0.43,0.17,45.18,0.026,-1.793,0.155,-0.059,1090.541,0.016,-0.964,0.582,0.168,45.244,0.026,NAmerica,271.975
1.579,0.318,0.341,0.089,-517.672,0.025,0.192,0.381,-0.026,627.607,0.014,0.098,0.483,0.15,-499.832,0.024,NAmerica,271.975
1.579,-7499.5,0.619,0.382,3252411.547,0.022,178.363,0.332,0.03,172116.229,0.019,3795.214,0.772,0.307,3444346.414,0.023,NAmerica,271.975
2.116,-0.497,0.099,-0.212,-1378.626,0.017,-2.567,0.084,-0.317,-481.739,0.019,0.013,0.224,0.048,-1221.626,0.015,NAmerica,281.473
2.068,-1.213,-0.046,-1.106,526.518,0.02,-0.287,0.01,-0.128,1429.532,0.033,-1.896,0.631,0.385,284.47,0.011,NAmerica,278.772
2.068,-0.508,0.07,-0.487,1617.909,0.022,-1.473,0.408,0.15,-396.507,0.019,-1.515,0.376,0.142,1229.179,0.016,NAmerica,278.772
2.068,-0.568,-0.07,-0.482,-8881.286,0.021,-0.488,0.103,-0.181,-790.247,0.013,-0.873,0.239,0.054,-7094.494,0.017,NAmerica,278.772
2.068,8.666,0.219,0.005,-30259.105,0.031,-1.297,0.036,-0.1,-946.144,0.022,-1.669,0.428,0.122,-28427.603,0.029,NAmerica,278.772
2.068,-1.111,0.074,-0.355,-369.589,0.022,-7.167,0.012,-0.282,7107.059,0.025,-0.878,0.586,0.275,-270.41,0.016,NAmerica,278.772
2.253,1.001,0.128,-0.324,-2133.274,0.014,-3.609,0.167,-1.542,984.992,0.013,4.234,0.244,0.059,-1798.711,0.011,NAmerica,281.166
2.487,-0.918,-0.015,-0.346,-979.489,0.024,-1.081,0.026,-0.206,-2187.02,0.023,0.484,0.186,0.03,-831.588,0.021,NAmerica,284.096
2.518,-3.864,0.027,-0.135,44271.853,0.024,-1.054,-0.019,-0.319,-1116.87,0.019,-20.342,0.13,0.014,41250.017,0.022,NAmerica,280.897
2.518,-0.744,0.089,-0.408,561.804,0.011,-10.797,0.023,-0.28,-10754.194,0.015,-2.407,0.261,0.046,462.506,0.009,NAmerica,280.897
2.819,-1.325,-0.11,-0.565,-4872.79,0.026,-9.435,0.293,-0.061,-5441.686,0.017,5.424,0.106,-0.009,-3911.868,0.021,NAmerica,281.818
2.636,-1.28,0.03,-0.095,-1178.466,0.018,-2.152,0.249,0.023,-576.509,0.022,-1.099,0.224,0.047,-1099.07,0.016,NAmerica,281.863
2.796,1.528,-0.007,-0.623,-6625.822,0.017,-0.209,-0.121,-0.607,430.26,0.023,-0.124,0.251,0.059,-5044.531,0.013,NAmerica,283.088
1.919,-2.544,0.172,-0.122,-14150.553,0.017,-1.516,0.175,-0.487,-413.949,0.015,25.997,0.411,0.158,-12260.41,0.015,NAmerica,281.494
1.919,-1.086,0.338,0.114,-85.069,0.021,-1.319,0.379,0.139,-496.093,0.027,-0.651,0.445,0.16,-82.808,0.02,NAmerica,281.494
1.919,-0.857,-0.017,-0.253,409.397,0.021,-3.853,0.375,0.129,-2906.335,0.018,-1.273,-0.158,-0.188,398.716,0.02,NAmerica,281.494
1.508,-1.074,0.179,-0.405,-210.727,0.014,-0.916,0.287,0.004,-608.891,0.016,-0.813,0.104,-0.161,-191.557,0.013,NAmerica,280.377
1.137,0.87,0.216,0.003,-603.311,0.028,-1.628,0.168,-0.052,-761.295,0.024,-0.132,0.33,0.104,-572.027,0.027,NAmerica,280.921
1.137,0.709,0.295,0.01,-385.533,0.019,0.698,-0.124,-0.347,-630.089,0.027,-0.334,0.318,0.098,-368.042,0.018,NAmerica,280.921
1.137,-0.141,0.346,0.026,-110.087,0.016,-0.574,0.268,0.02,124.524,0.022,-0.772,0.214,-0.0,-111.585,0.017,NAmerica,280.921
1.137,0.143,0.027,-0.207,-945.306,0.026,-2.525,0.269,0.052,-980.863,0.021,0.371,0.244,0.057,-835.372,0.023,NAmerica,280.921
1.679,0.319,0.425,0.151,-553.44,0.02,-0.399,0.526,0.261,163.515,0.02,0.124,0.046,-0.033,-610.738,0.022,NAmerica,272.522
1.679,-1.134,0.418,0.058,234.492,0.022,0.873,0.122,-0.171,1530.876,0.019,-0.929,0.54,0.221,213.331,0.02,NAmerica,272.522
1.686,-0.615,0.137,-0.118,-420.089,0.022,-9.716,-0.178,-2.716,14434.627,0.01,-0.812,0.333,0.097,-377.462,0.02,NAmerica,273.167
2.784,-0.743,0.209,0.03,-3505.231,0.021,-3.097,0.136,-0.099,-802.16,0.022,3.045,0.538,0.195,-3193.121,0.019,NAmerica,280.759
2.784,-1.208,-0.018,-0.2,-1997.225,0.019,-6.259,0.082,-0.078,-5348.452,0.023,-0.532,0.37,0.113,-1716.794,0.016,NAmerica,280.759
2.328,7.939,0.046,-2.282,13565.594,0.01,5.277,0.054,-0.499,1149.436,0.015,-5.995,0.261,-0.054,7686.012,0.006,NAmerica,278.904
2.09,-0.585,0.077,-0.274,-466.29,0.024,-2.184,0.214,-0.459,-502.974,0.009,-0.682,0.456,0.189,-371.884,0.019,NAmerica,279.061
2.09,-1.701,0.063,-0.222,-5692.366,0.024,0.121,0.308,0.043,144.787,0.029,1.212,0.255,0.063,-4983.409,0.021,NAmerica,279.061
2.058,0.655,0.075,-0.809,-4538.081,0.017,-3.041,0.217,-0.444,4467.372,0.015,11.305,0.265,0.022,-3335.69,0.012,NAmerica,280.93
2.082,-10.087,0.197,-2.596,85219.922,0.014,-3.106,-0.073,-0.421,-9957.389,0.024,-108.528,0.334,0.092,42818.903,0.007,NAmerica,282.394
2.74,-0.965,-0.043,-0.444,216.579,0.032,25.528,0.429,-0.05,-5327.036,0.012,-0.9,0.019,-0.006,180.761,0.027,NAmerica,282.782
2.658,-0.222,0.443,0.134,4155.085,0.012,-2.916,-0.236,-6.228,-426.325,0.009,-8.881,0.313,0.098,4240.611,0.012,NAmerica,281.253
2.678,7.558,0.027,-0.249,22240.487,0.022,-1.09,0.16,-0.079,-90.868,0.017,-8.457,0.432,0.163,18204.031,0.018,NAmerica,281.709
1.233,26.407,0.146,-1.071,-9552.437,0.016,6.641,0.088,-0.197,36693.297,0.014,28.084,0.343,-0.069,-6862.225,0.011,NAmerica,285.646
1.978,10.05,0.544,-9.871,-522.84,0.011,-14.96,0.152,-0.094,-3317.805,0.015,1.368,0.435,-0.64,-203.089,0.004,NAmerica,274.065
1.978,-3.512,0.244,-0.29,399.322,0.016,-1.011,0.278,0.074,-810.668,0.019,-0.626,0.2,-0.014,354.14,0.014,NAmerica,274.065
1.978,-20.625,0.216,-0.23,37186.491,0.014,-0.985,-0.029,-0.315,-258.378,0.021,-32.063,0.388,0.141,31079.635,0.012,NAmerica,274.065
1.982,-1.028,-0.059,-0.275,420.673,0.028,-0.701,-0.002,-0.715,-1876.55,0.014,-1.294,0.036,-0.019,376.127,0.025,NAmerica,275.083
1.894,-6.422,0.207,-0.169,-21124.148,0.021,-0.82,-0.068,-0.171,-4449.881,0.021,10.349,0.327,0.097,-18563.675,0.018,NAmerica,277.882
2.12,-0.996,0.16,-0.189,-369.391,0.019,-1.128,0.238,0.035,1378.827,0.017,-0.956,0.316,0.1,-321.478,0.017,NAmerica,278.155
2.12,11.837,0.269,-0.448,-28546.205,0.013,-2.077,0.097,-0.074,-723.175,0.021,42.632,0.282,0.053,-23084.739,0.01,NAmerica,278.155
2.205,-1.475,0.03,-0.242,-1741.332,0.021,-1.32,0.265,-1.079,-607.295,0.009,0.134,0.051,-0.036,-1590.048,0.019,NAmerica,280.105
2.205,-1.789,0.282,0.007,-1897.418,0.017,-0.875,0.025,-0.057,-198.216,0.031,1.522,0.446,0.161,-1743.525,0.015,NAmerica,280.105
2.128,-0.844,0.114,-0.089,-862.195,0.021,-0.425,0.546,0.244,-373.941,0.014,-1.057,0.327,0.09,-788.106,0.019,NAmerica,281.947
2.751,-1.533,-0.079,-2.211,-1694.264,0.015,-1.127,0.609,0.361,145.631,0.015,0.092,0.263,0.049,-922.216,0.008,NAmerica,284.269
2.827,-2.656,0.02,-0.184,-209.788,0.032,-36.413,0.385,0.094,3241.961,0.013,-0.739,0.028,-0.005,-193.241,0.03,NAmerica,282.39
0.884,4.704,0.272,-0.222,-526.797,0.017,-0.921,0.745,0.228,846.52,0.024,0.694,0.543,0.295,-400.192,0.013,NAmerica,285.803
0.892,1.525,0.318,0.026,179.875,0.018,-0.637,0.671,0.262,-74.105,0.034,-0.932,0.392,0.153,167.733,0.017,NAmerica,284.61
0.892,1.238,0.642,0.316,-65.712,0.011,16.518,0.44,0.031,31949.544,0.011,0.619,0.457,0.129,-74.188,0.012,NAmerica,284.61
1.074,-0.154,0.294,0.085,921.879,0.026,6.093,0.157,-0.018,697.458,0.021,-0.479,0.576,0.185,869.993,0.024,NAmerica,285.414
1.084,-0.845,0.264,0.069,-83.257,0.039,-0.461,0.399,0.159,812.62,0.023,-0.715,0.377,0.127,-80.617,0.037,NAmerica,285.353
1.619,-4.159,0.203,-0.378,2148.235,0.013,-14.485,0.067,-0.07,-9506.197,0.028,-2.981,0.413,0.164,1673.275,0.01,NAmerica,284.834
1.808,-3.947,0.226,0.022,-1648.825,0.024,-1.152,-0.006,-0.454,-212.984,0.013,-1.616,0.556,0.167,-1521.156,0.022,NAmerica,274.329
