arid,era5_bias,era5_corr,era5_nse,era5_rmse,era5_ub_rmse,esa_bias,esa_corr,esa_nse,esa_rmse,esa_ub_rmse,gleam_bias,gleam_corr,gleam_nse,gleam_rmse,gleam_ub_rmse,ml_bias,ml_corr,ml_nse,ml_rmse,ml_ub_rmse,region,temp
1.711,0.857,0.589,-20.7,0.931,0.065,0.52,0.646,-11.127,0.692,0.082,0.716,0.62,-14.682,0.792,0.06,0.88,0.598,-19.747,0.911,0.042,SAmerica,297.036
1.873,2.181,0.589,-40.772,2.234,0.048,0.543,0.692,-2.905,0.684,0.041,1.551,0.758,-20.035,1.586,0.032,1.566,0.596,-20.58,1.606,0.035,SAmerica,296.383
1.938,2.199,0.832,-14.508,2.238,0.035,0.864,0.758,-2.047,0.997,0.042,1.941,0.853,-10.996,1.968,0.028,2.076,0.855,-12.657,2.1,0.027,SAmerica,296.232
2.108,3.468,0.783,-53.473,3.594,0.051,2.26,0.614,-24.47,2.474,0.055,3.457,0.689,-51.915,3.543,0.042,4.043,0.734,-69.732,4.096,0.035,SAmerica,297.084
2.111,1.614,0.862,-46.842,1.644,0.04,1.114,0.775,-23.662,1.178,0.049,1.105,0.802,-24.415,1.151,0.04,1.325,0.825,-30.836,1.341,0.026,SAmerica,296.218
2.052,5.429,0.841,-34.021,5.515,0.046,3.082,0.803,-11.106,3.248,0.049,4.445,0.798,-23.44,4.607,0.058,4.616,0.851,-24.103,4.669,0.033,SAmerica,297.403
1.89,1.107,0.829,-15.165,1.145,0.047,0.484,0.825,-2.944,0.568,0.047,0.91,0.833,-10.073,0.944,0.039,0.866,0.813,-8.786,0.891,0.033,SAmerica,297.741
2.114,0.708,0.732,-21.022,0.786,0.045,0.858,0.763,-32.774,0.977,0.062,0.975,0.655,-36.679,1.028,0.043,0.924,0.759,-31.095,0.949,0.029,SAmerica,296.454
2.121,3.111,0.806,-26.661,3.253,0.047,1.881,0.758,-9.885,2.034,0.038,4.318,0.753,-48.931,4.37,0.033,4.346,0.794,-49.223,4.383,0.028,SAmerica,296.308
2.394,1.833,0.648,-58.358,2.01,0.056,1.378,0.579,-34.312,1.553,0.048,2.662,0.678,-109.703,2.745,0.045,2.044,0.763,-64.718,2.115,0.037,SAmerica,297.263
2.206,1.992,0.746,-15.184,2.116,0.052,1.439,0.716,-7.75,1.552,0.042,2.482,0.82,-19.964,2.528,0.035,2.128,0.854,-15.954,2.166,0.029,SAmerica,297.934
1.812,2.366,0.863,-14.062,2.399,0.037,1.709,0.78,-7.161,1.765,0.041,2.094,0.827,-10.185,2.138,0.039,2.336,0.852,-13.557,2.359,0.03,SAmerica,295.372
2.001,2.145,0.6,-45.613,2.214,0.051,0.777,0.65,-7.215,0.939,0.049,1.881,0.685,-35.223,1.952,0.048,1.487,0.721,-21.768,1.548,0.04,SAmerica,297.128
47.655,-0.815,0.186,-12.969,0.845,0.063,-0.285,0.199,-1.543,0.363,0.064,-0.713,0.189,-9.934,0.747,0.063,-0.587,-0.028,-6.835,0.633,0.067,SAmerica,289.376
65.005,-0.932,0.088,-86.822,0.938,0.034,-0.421,0.028,-17.908,0.439,0.039,-0.532,-0.048,-28.925,0.548,0.042,-0.6,-0.11,-36.573,0.614,0.041,SAmerica,288.505
1.74,3.705,0.829,-18.001,3.872,0.075,3.124,0.83,-12.178,3.233,0.056,3.55,0.817,-14.246,3.622,0.042,3.189,0.869,-12.507,3.265,0.047,SAmerica,300.138
2.267,1.764,0.868,-15.297,1.913,0.066,2.047,0.87,-19.375,2.145,0.057,2.231,0.875,-23.166,2.329,0.055,1.597,0.895,-11.833,1.697,0.051,SAmerica,300.433
2.267,1.475,0.905,-1.214,1.54,0.039,1.68,0.878,-1.898,1.754,0.045,1.993,0.891,-2.919,2.049,0.042,1.345,0.931,-0.856,1.41,0.037,SAmerica,300.433
2.008,0.143,0.847,-1.373,0.362,0.065,-0.172,0.863,-0.356,0.273,0.042,0.435,0.876,-3.382,0.492,0.045,0.134,0.887,-0.173,0.255,0.042,SAmerica,299.222
2.373,1.186,0.816,-5.627,1.282,0.065,0.735,0.768,-1.82,0.835,0.053,1.028,0.79,-3.732,1.093,0.049,1.045,0.807,-3.896,1.102,0.047,SAmerica,300.323
2.156,1.204,0.833,-5.346,1.277,0.051,0.728,0.874,-1.492,0.797,0.039,0.986,0.845,-3.143,1.032,0.037,1.07,0.895,-3.693,1.098,0.03,SAmerica,300.173
2.027,1.63,0.876,-4.565,1.747,0.06,1.684,0.837,-4.734,1.77,0.053,1.942,0.862,-6.201,2.011,0.046,1.888,0.885,-5.847,1.938,0.042,SAmerica,300.995
2.027,5.428,0.828,-30.388,5.745,0.063,5.31,0.818,-30.048,5.645,0.064,5.935,0.795,-35.067,6.159,0.055,6.327,0.856,-38.723,6.463,0.044,SAmerica,300.995
2.713,0.814,0.838,-1.146,0.921,0.045,0.385,0.907,0.426,0.475,0.029,1.327,0.913,-3.796,1.377,0.039,1.141,0.87,-2.538,1.183,0.033,SAmerica,299.589
1.586,8.204,0.765,-44.101,8.392,0.047,4.747,0.74,-18.038,5.435,0.07,6.832,0.712,-31.764,7.153,0.056,7.784,0.745,-39.016,7.905,0.036,SAmerica,302.046
1.569,4.25,0.77,-25.536,4.423,0.073,2.497,0.802,-8.693,2.693,0.06,3.482,0.781,-14.46,3.621,0.054,3.505,0.793,-16.594,3.602,0.049,SAmerica,302.441
2.007,0.822,0.896,-0.856,0.92,0.081,0.595,0.802,-0.356,0.763,0.095,0.744,0.79,-0.815,0.91,0.102,0.728,0.86,-0.729,0.888,0.099,Australia,288.766
1.993,1.233,0.874,-4.445,1.266,0.045,0.912,0.781,-2.377,0.973,0.054,1.076,0.763,-3.448,1.144,0.06,1.053,0.865,-3.197,1.111,0.055,Australia,289.062
2.093,0.972,0.853,-3.279,1.006,0.036,0.56,0.737,-0.789,0.649,0.046,0.73,0.728,-1.796,0.813,0.05,0.822,0.812,-2.23,0.874,0.041,Australia,289.237
2.093,0.139,0.835,0.551,0.275,0.059,-0.108,0.733,0.391,0.319,0.075,-0.005,0.674,0.454,0.303,0.075,0.043,0.812,0.502,0.29,0.071,Australia,289.237
2.093,0.016,0.871,0.704,0.211,0.059,-0.219,0.717,0.11,0.36,0.081,-0.099,0.717,0.445,0.289,0.076,-0.075,0.849,0.488,0.277,0.075,Australia,289.237
2.093,0.964,0.911,-0.809,1.044,0.057,0.505,0.754,0.01,0.747,0.081,0.716,0.832,-0.204,0.852,0.065,0.801,0.851,-0.552,0.967,0.077,Australia,289.237
2.093,2.236,0.775,-9.863,2.289,0.045,1.484,0.683,-4.38,1.564,0.046,1.931,0.633,-7.528,2.028,0.057,1.846,0.786,-6.453,1.896,0.04,Australia,289.237
2.114,4.159,0.645,-7.989,4.306,0.061,4.531,0.526,-9.484,4.701,0.07,4.865,0.618,-11.09,4.994,0.062,4.825,0.619,-10.91,4.957,0.062,Australia,289.58
2.114,3.902,0.806,-17.581,3.959,0.039,4.207,0.681,-21.407,4.271,0.044,4.554,0.79,-24.008,4.592,0.034,4.495,0.78,-23.355,4.532,0.033,Australia,289.58
2.114,1.28,0.868,-2.486,1.333,0.046,1.436,0.746,-3.71,1.512,0.06,1.596,0.77,-4.444,1.666,0.059,1.58,0.837,-4.326,1.648,0.058,Australia,289.58
2.114,0.003,0.891,0.681,0.228,0.064,0.076,0.763,0.463,0.289,0.08,0.143,0.88,0.467,0.294,0.072,0.133,0.839,0.375,0.319,0.082,Australia,289.58
2.178,3.29,0.789,-11.834,3.354,0.04,3.125,0.641,-11.152,3.215,0.043,2.857,0.862,-8.6,2.901,0.03,2.525,0.745,-6.734,2.604,0.039,Australia,288.369
2.33,1.803,0.872,-3.849,1.85,0.038,1.031,0.729,-1.559,1.147,0.056,1.749,0.802,-3.695,1.821,0.045,1.08,0.8,-1.056,1.205,0.048,Australia,289.395
2.02,0.358,0.828,-0.125,0.434,0.05,0.083,0.643,0.356,0.323,0.063,0.198,0.755,0.295,0.344,0.057,-0.026,0.749,0.442,0.306,0.062,Australia,288.018
2.818,0.654,0.873,-1.818,0.697,0.033,0.259,0.837,0.304,0.343,0.031,0.782,0.867,-2.873,0.817,0.033,0.597,0.878,-1.298,0.63,0.027,Australia,290.205
3.159,1.351,0.747,-18.499,1.442,0.048,0.809,0.689,-6.499,0.891,0.036,1.344,0.701,-18.189,1.43,0.047,1.339,0.778,-16.999,1.385,0.034,Australia,290.51
4.036,1.627,0.668,-39.539,1.68,0.045,0.921,0.637,-13.207,0.994,0.04,1.282,0.658,-24.905,1.343,0.043,0.763,0.687,-8.608,0.818,0.031,Australia,290.185
3.476,1.625,0.626,-9.699,1.713,0.057,0.652,0.676,-1.123,0.771,0.043,1.25,0.706,-5.622,1.348,0.053,0.725,0.704,-1.534,0.834,0.043,Australia,290.548
3.129,1.614,0.779,-6.911,1.704,0.046,0.976,0.79,-2.097,1.046,0.032,1.754,0.775,-7.863,1.804,0.035,1.812,0.77,-8.409,1.858,0.035,Australia,290.463
3.225,0.317,0.829,0.271,0.42,0.046,0.031,0.796,0.59,0.314,0.053,0.427,0.803,-0.135,0.524,0.051,0.408,0.84,-0.047,0.503,0.049,Australia,290.453
3.225,0.462,0.731,-0.669,0.574,0.052,0.154,0.751,0.436,0.324,0.043,0.594,0.709,-1.293,0.673,0.048,0.582,0.686,-1.253,0.667,0.049,Australia,290.453
3.059,0.939,0.835,-3.73,1.004,0.04,0.497,0.763,-0.671,0.589,0.035,1.106,0.8,-5.193,1.149,0.034,1.071,0.822,-4.717,1.104,0.03,Australia,290.364
2.056,1.518,0.806,-18.562,1.591,0.049,0.873,0.628,-6.855,0.974,0.045,1.864,0.671,-27.531,1.922,0.048,1.297,0.833,-12.81,1.337,0.033,Australia,288.485
3.038,0.458,0.71,0.059,0.668,0.072,0.072,0.683,0.39,0.538,0.079,0.552,0.732,-0.162,0.743,0.073,0.497,0.716,-0.067,0.712,0.075,Australia,290.277
3.077,0.821,0.766,-1.124,0.925,0.052,0.503,0.728,-0.115,0.663,0.053,0.957,0.76,-1.692,1.042,0.05,0.957,0.771,-1.684,1.04,0.05,Australia,290.257
3.077,0.308,0.779,0.303,0.469,0.058,0.097,0.769,0.5,0.396,0.064,0.407,0.773,0.044,0.549,0.061,0.408,0.798,0.024,0.555,0.062,Australia,290.257
2.926,1.194,0.738,-1.68,1.321,0.059,0.66,0.737,-0.186,0.852,0.058,1.466,0.725,-2.776,1.568,0.058,1.256,0.732,-1.894,1.373,0.058,Australia,290.197
2.96,1.773,0.767,-2.327,1.896,0.056,1.259,0.783,-0.906,1.427,0.057,1.926,0.768,-2.845,2.039,0.056,2.068,0.798,-3.407,2.182,0.058,Australia,290.1
2.905,0.586,0.763,-0.346,0.71,0.057,0.288,0.759,0.324,0.499,0.059,0.665,0.759,-0.606,0.776,0.057,0.673,0.743,-0.673,0.792,0.06,Australia,290.114
2.736,0.707,0.745,-0.558,0.839,0.06,0.395,0.757,0.189,0.599,0.06,0.581,0.764,-0.174,0.728,0.058,0.736,0.75,-0.678,0.871,0.062,Australia,290.023
2.736,0.841,0.624,-2.218,0.978,0.062,0.495,0.572,-0.617,0.666,0.056,0.696,0.568,-1.414,0.847,0.06,0.871,0.65,-2.145,0.966,0.052,Australia,290.023
2.154,0.262,0.583,-0.054,0.469,0.076,-0.054,0.555,0.289,0.378,0.074,0.222,0.518,-0.03,0.464,0.08,0.23,0.573,0.066,0.442,0.074,Australia,289.129
2.154,0.727,0.634,-0.739,0.906,0.079,0.274,0.567,0.15,0.612,0.082,0.666,0.631,-0.548,0.854,0.078,0.683,0.633,-0.59,0.866,0.077,Australia,289.129
2.025,1.436,0.817,-3.365,1.499,0.049,0.793,0.756,-0.591,0.929,0.054,1.596,0.743,-4.395,1.667,0.055,1.305,0.834,-2.617,1.365,0.046,Australia,288.717
1.988,1.624,0.767,-2.407,1.734,0.059,1.091,0.711,-0.761,1.289,0.065,1.995,0.709,-4.011,2.103,0.064,1.58,0.744,-2.297,1.705,0.062,Australia,288.682
1.988,0.933,0.782,-1.171,1.029,0.059,0.522,0.758,0.015,0.707,0.062,1.175,0.724,-2.309,1.271,0.065,0.885,0.795,-1.024,0.994,0.061,Australia,288.682
1.988,1.498,0.868,-2.893,1.552,0.04,0.955,0.812,-0.792,1.065,0.045,1.827,0.793,-4.765,1.889,0.048,1.474,0.877,-2.769,1.527,0.04,Australia,288.682
1.836,0.356,0.825,-0.045,0.432,0.048,-0.028,0.626,0.368,0.322,0.065,0.471,0.771,-0.648,0.543,0.053,0.412,0.844,-0.248,0.472,0.046,Australia,288.081
1.836,0.749,0.91,-0.826,0.787,0.036,0.258,0.744,0.349,0.46,0.057,0.897,0.846,-1.663,0.95,0.046,0.842,0.909,-1.29,0.881,0.038,Australia,288.081
1.836,0.586,0.912,-0.612,0.621,0.034,0.159,0.756,0.454,0.35,0.051,0.723,0.818,-1.518,0.776,0.046,0.665,0.919,-1.025,0.696,0.034,Australia,288.081
1.836,0.707,0.878,-0.512,0.768,0.047,0.24,0.719,0.352,0.477,0.065,0.852,0.831,-1.19,0.924,0.056,0.778,0.895,-0.816,0.842,0.05,Australia,288.081
1.836,0.627,0.828,-1.836,0.685,0.044,0.178,0.687,0.182,0.359,0.051,0.774,0.708,-3.215,0.835,0.051,0.706,0.813,-2.375,0.747,0.039,Australia,288.081
1.441,0.976,0.886,-3.871,1.01,0.037,0.335,0.724,-0.062,0.471,0.047,1.026,0.792,-4.418,1.065,0.041,0.9,0.891,-3.096,0.926,0.031,Australia,286.513
1.441,0.652,0.839,-1.868,0.696,0.043,0.106,0.643,0.312,0.344,0.058,0.684,0.761,-2.201,0.735,0.048,0.576,0.836,-1.271,0.619,0.041,Australia,286.513
1.441,1.249,0.821,-13.334,1.306,0.05,0.51,0.7,-2.365,0.619,0.045,1.301,0.707,-14.238,1.346,0.045,1.152,0.818,-10.974,1.193,0.041,Australia,286.513
1.441,2.075,0.9,-16.135,2.119,0.042,1.065,0.714,-4.657,1.167,0.046,2.176,0.762,-17.818,2.22,0.043,1.909,0.913,-13.297,1.935,0.031,Australia,286.513
1.441,0.572,0.879,-1.179,0.606,0.038,0.058,0.759,0.553,0.269,0.048,0.636,0.735,-1.866,0.695,0.053,0.491,0.882,-0.651,0.528,0.037,Australia,286.513
1.912,2.446,0.786,-55.138,2.473,0.033,1.798,0.683,-31.92,1.826,0.029,1.998,0.796,-37.813,2.056,0.045,2.032,0.871,-37.814,2.056,0.029,Australia,284.583
1.717,1.674,0.762,-40.266,1.693,0.031,1.461,0.687,-29.747,1.489,0.034,1.223,0.791,-21.622,1.254,0.034,1.955,0.754,-54.823,1.969,0.029,Australia,283.846
1.905,6.141,0.803,-47.488,6.488,0.077,3.334,0.731,-13.494,3.559,0.046,6.57,0.749,-51.197,6.731,0.054,7.605,0.793,-67.18,7.693,0.043,SAmerica,299.518
2.318,3.311,0.839,-6.087,3.418,0.055,2.296,0.752,-2.741,2.472,0.06,2.903,0.777,-4.554,3.026,0.055,3.101,0.796,-5.221,3.202,0.051,SAmerica,300.308
2.733,3.375,0.865,-14.044,3.504,0.062,2.373,0.848,-6.362,2.455,0.041,3.404,0.894,-13.513,3.481,0.041,3.247,0.878,-12.299,3.294,0.037,SAmerica,300.247
2.733,1.842,0.563,-46.351,1.98,0.077,1.225,0.48,-22.252,1.346,0.059,1.451,0.57,-26.681,1.514,0.046,1.75,0.509,-38.937,1.819,0.053,SAmerica,300.247
2.668,0.385,0.794,-7.558,0.591,0.066,0.492,0.845,-8.835,0.634,0.059,0.938,0.855,-24.61,1.022,0.059,0.618,0.853,-10.809,0.694,0.046,SAmerica,298.799
1.814,0.455,0.792,-4.207,0.691,0.066,0.661,0.829,-7.221,0.866,0.071,1.402,0.832,-23.066,1.486,0.062,1.0,0.841,-11.23,1.059,0.044,SAmerica,298.408
2.018,0.86,0.853,-3.495,0.975,0.05,0.182,0.77,0.334,0.372,0.035,1.068,0.777,-4.895,1.116,0.035,1.44,0.851,-9.109,1.461,0.027,SAmerica,299.734
2.105,0.796,0.713,-5.735,0.931,0.061,0.33,0.729,-1.338,0.551,0.056,1.11,0.703,-9.788,1.178,0.05,0.847,0.765,-5.462,0.912,0.043,SAmerica,299.696
1.472,2.745,0.852,-18.644,2.92,0.067,2.033,0.881,-10.125,2.193,0.056,2.794,0.852,-18.507,2.91,0.055,2.134,0.882,-10.246,2.21,0.039,SAmerica,301.544
2.433,3.156,0.849,-8.122,3.517,0.039,3.017,0.901,-10.636,3.222,0.047,5.254,0.827,-20.682,5.421,0.034,5.428,0.85,-22.314,5.622,0.037,SAmerica,300.829
2.261,4.047,0.843,-19.842,4.3,0.06,1.642,0.838,-1.942,1.778,0.037,5.864,0.903,-39.375,5.985,0.049,5.146,0.907,-29.705,5.22,0.036,SAmerica,300.343
2.381,3.747,0.791,-13.058,3.902,0.058,1.96,0.738,-15.139,2.13,0.068,4.041,0.848,-14.626,4.113,0.041,3.541,0.81,-11.033,3.61,0.038,SAmerica,300.138
2.528,2.538,0.766,-25.113,2.706,0.076,1.414,0.88,-3.569,1.599,0.049,2.237,0.776,-17.557,2.342,0.053,1.999,0.768,-14.8,2.105,0.054,SAmerica,299.254
2.47,1.272,0.806,-2.973,1.491,0.05,0.949,0.735,-1.278,1.205,0.054,2.306,0.851,-9.854,2.465,0.056,1.856,0.865,-5.705,1.938,0.036,SAmerica,301.052
2.436,2.278,0.742,-8.301,2.438,0.063,0.576,0.831,-0.09,0.703,0.047,1.614,0.83,-3.717,1.737,0.047,1.98,0.75,-5.744,2.076,0.046,SAmerica,300.774
2.433,1.023,0.872,-1.647,1.095,0.045,1.442,0.276,-22.663,1.61,0.058,1.385,0.841,-3.587,1.441,0.047,1.146,0.86,-2.16,1.196,0.04,SAmerica,300.23
2.712,2.674,0.53,-72.321,2.846,0.079,0.324,0.48,-4.5,0.461,0.072,2.053,0.364,-41.619,2.17,0.057,2.487,0.445,-58.525,2.564,0.05,SAmerica,299.429
2.122,0.366,0.708,-5.396,0.492,0.073,-0.119,0.893,0.543,0.242,0.067,0.187,0.548,-1.461,0.305,0.053,0.257,0.633,-2.311,0.354,0.054,SAmerica,300.657
0.666,0.139,0.953,0.725,0.185,0.039,5.745,0.706,-32.214,6.168,0.058,0.204,0.91,0.413,0.271,0.057,0.152,0.965,0.577,0.23,0.055,SAmerica,283.902
3.433,9.344,0.689,-30.333,9.911,0.042,2.746,0.786,-8.943,2.916,0.049,15.021,0.453,-75.757,15.512,0.049,11.396,0.626,-41.663,11.564,0.025,SAmerica,300.362
2.553,6.976,0.769,-47.364,7.384,0.063,1.244,0.801,-5.249,1.354,0.045,7.245,0.758,-48.445,7.466,0.047,8.638,0.774,-67.429,8.783,0.041,SAmerica,301.299
2.49,4.491,0.87,-24.427,4.67,0.063,5.236,0.799,-46.178,5.59,0.061,3.668,0.813,-15.728,3.788,0.047,4.295,0.849,-21.145,4.358,0.036,SAmerica,300.865
2.874,2.117,0.739,-16.657,2.268,0.068,3.593,0.698,-24.957,3.831,0.062,1.748,0.799,-10.528,1.832,0.046,1.965,0.771,-13.259,2.038,0.045,SAmerica,299.391
2.806,6.786,0.792,-74.69,7.092,0.063,0.992,0.823,-19.213,1.241,0.07,6.81,0.813,-72.752,7.001,0.05,6.568,0.824,-65.98,6.672,0.036,SAmerica,301.92
2.735,4.779,0.708,-43.067,5.025,0.071,1.884,0.828,-6.33,2.01,0.057,4.44,0.756,-36.097,4.61,0.057,4.482,0.774,-35.336,4.563,0.039,SAmerica,301.697
2.616,1.553,0.763,-38.696,1.747,0.075,2.012,0.803,-8.058,2.218,0.051,1.275,0.832,-24.349,1.396,0.053,1.382,0.828,-27.07,1.469,0.047,SAmerica,299.554
2.616,2.23,0.795,-9.208,2.348,0.06,9.313,0.695,-31.092,10.226,0.074,2.192,0.846,-7.587,2.251,0.038,2.054,0.812,-7.257,2.111,0.04,SAmerica,299.554
2.24,2.282,0.766,-10.802,2.523,0.059,0.671,0.849,-1.987,0.837,0.051,3.545,0.808,-23.417,3.629,0.043,2.596,0.805,-12.58,2.707,0.042,SAmerica,299.86
1.817,11.23,0.749,-42.19,11.932,0.072,8.217,0.725,-21.111,8.459,0.038,14.131,0.657,-63.216,14.549,0.062,12.099,0.732,-45.958,12.442,0.052,SAmerica,301.917
1.704,1.248,0.913,-6.476,1.329,0.046,0.031,0.742,0.265,0.385,0.045,1.339,0.863,-7.719,1.435,0.053,1.542,0.921,-9.381,1.566,0.027,SAmerica,302.436
2.651,9.625,0.618,-31.451,10.052,0.056,1.676,0.458,-12.744,1.831,0.068,11.031,0.726,-39.519,11.232,0.041,12.132,0.658,-47.564,12.297,0.039,SAmerica,299.298
3.743,0.419,0.658,-0.75,0.598,0.05,5.99,0.678,-26.644,6.334,0.059,0.42,0.763,-0.444,0.543,0.041,0.259,0.785,0.24,0.394,0.035,SAmerica,301.612
2.685,1.888,0.478,-16.284,2.054,0.074,0.947,0.83,-4.99,1.044,0.044,1.814,0.457,-13.968,1.911,0.055,1.793,0.582,-13.079,1.853,0.043,SAmerica,301.727
2.51,7.376,0.781,-39.947,7.647,0.059,1.746,0.577,-12.178,1.925,0.063,6.515,0.693,-30.563,6.714,0.047,6.983,0.763,-34.519,7.122,0.041,SAmerica,301.43
2.334,1.542,0.705,-13.976,1.655,0.06,0.789,0.814,-2.503,0.867,0.038,1.21,0.815,-7.68,1.26,0.035,1.441,0.759,-11.245,1.496,0.041,SAmerica,301.079
2.334,2.597,0.559,-27.295,2.806,0.082,5.991,0.711,-31.248,6.167,0.039,2.218,0.567,-18.902,2.353,0.061,2.487,0.544,-23.426,2.607,0.061,SAmerica,301.079
2.652,1.356,0.642,-9.205,1.481,0.062,2.183,0.867,-2.886,2.272,0.039,1.208,0.798,-6.325,1.254,0.036,1.349,0.684,-8.28,1.412,0.044,SAmerica,299.711
2.785,5.389,0.603,-26.906,5.731,0.051,2.96,0.751,-11.507,3.136,0.048,8.057,0.597,-56.415,8.221,0.043,7.082,0.552,-43.11,7.206,0.035,SAmerica,299.448
3.072,2.279,0.751,-3.417,2.447,0.056,1.066,0.715,-14.013,1.195,0.049,2.967,0.873,-5.778,3.031,0.039,2.543,0.792,-4.143,2.641,0.044,SAmerica,301.705
3.24,3.632,0.78,-17.596,3.803,0.053,1.169,0.306,-4.808,1.34,0.075,4.069,0.788,-21.6,4.192,0.047,3.59,0.81,-16.091,3.646,0.03,SAmerica,301.411
3.24,1.31,0.537,-21.524,1.464,0.06,2.918,0.679,-6.794,3.109,0.056,1.54,0.695,-27.213,1.638,0.051,1.357,0.721,-19.876,1.409,0.035,SAmerica,301.411
2.52,1.641,0.35,-9.415,1.82,0.089,2.962,0.795,-18.639,3.128,0.057,1.503,0.278,-7.231,1.618,0.068,1.156,0.336,-4.206,1.287,0.064,SAmerica,301.21
2.35,3.546,0.617,-10.994,3.858,0.08,3.095,0.84,-16.584,3.272,0.052,3.751,0.653,-10.146,3.945,0.06,4.044,0.646,-13.151,4.19,0.058,SAmerica,301.544
3.372,3.366,0.664,-25.766,3.593,0.073,3.658,0.62,-18.006,3.898,0.053,3.685,0.808,-23.878,3.78,0.043,2.36,0.721,-11.556,2.461,0.04,SAmerica,298.876
2.508,3.78,0.874,-24.288,3.914,0.05,2.177,0.742,-11.887,2.326,0.051,3.828,0.846,-24.636,3.941,0.046,3.545,0.882,-20.759,3.631,0.039,SAmerica,300.854
3.295,4.983,0.729,-32.204,5.164,0.053,1.322,0.658,-73.223,1.444,0.069,4.831,0.606,-31.357,5.098,0.064,4.646,0.712,-26.864,4.73,0.035,SAmerica,300.977
2.079,2.421,0.753,-15.729,2.644,0.066,3.333,0.567,-62.353,3.605,0.066,2.782,0.745,-19.198,2.905,0.052,2.843,0.768,-19.384,2.919,0.041,SAmerica,301.179
2.172,1.51,0.546,-96.132,1.649,0.079,0.826,0.28,-5.859,1.11,0.083,1.297,0.64,-66.38,1.373,0.054,1.314,0.508,-65.675,1.366,0.045,SAmerica,301.072
2.45,4.541,0.539,-113.891,4.859,0.083,0.527,0.806,-4.718,0.763,0.06,4.32,0.641,-97.891,4.508,0.062,4.359,0.631,-98.142,4.514,0.056,SAmerica,300.065
2.274,1.383,0.272,-13.389,1.612,0.093,1.728,0.673,-5.207,1.841,0.047,1.159,0.189,-8.701,1.324,0.072,1.13,0.248,-8.55,1.313,0.075,SAmerica,299.676
2.025,1.735,0.808,-31.482,1.828,0.063,0.264,0.69,-2.125,0.438,0.057,1.259,0.839,-17.28,1.371,0.06,1.333,0.846,-17.93,1.395,0.045,SAmerica,301.528
2.635,2.327,0.69,-9.927,2.422,0.05,2.813,0.853,-7.735,2.914,0.037,2.614,0.7,-12.774,2.719,0.055,1.399,0.727,-3.197,1.501,0.04,SAmerica,298.922
3.493,0.444,0.605,-4.023,0.568,0.057,2.895,0.468,-27.893,3.044,0.051,0.514,0.765,-4.861,0.613,0.053,0.338,0.726,-1.501,0.401,0.035,SAmerica,301.717
3.291,4.034,0.706,-16.708,4.193,0.056,1.012,0.822,-6.531,1.08,0.042,4.195,0.856,-17.38,4.271,0.039,3.325,0.814,-10.514,3.381,0.03,SAmerica,301.059
2.374,5.033,0.553,-85.359,5.304,0.09,3.64,0.805,-6.261,3.765,0.037,5.247,0.525,-87.228,5.361,0.059,4.796,0.55,-72.629,4.897,0.053,SAmerica,301.223
2.272,1.607,0.84,-17.883,1.702,0.063,0.223,0.409,-1.507,0.402,0.057,1.692,0.844,-18.808,1.743,0.047,1.553,0.801,-15.298,1.581,0.033,SAmerica,300.754
2.272,4.797,0.784,-11.935,4.979,0.052,1.768,0.703,-24.146,1.904,0.05,5.193,0.818,-13.728,5.312,0.044,5.067,0.765,-12.881,5.157,0.038,SAmerica,300.754
2.656,0.508,0.357,-4.901,0.619,0.06,0.666,0.494,-2.02,0.883,0.057,0.427,0.423,-3.323,0.53,0.053,0.521,0.44,-4.187,0.581,0.043,SAmerica,297.653
4.322,1.096,0.628,-10.525,1.27,0.046,1.677,0.66,-3.741,1.832,0.056,2.04,0.72,-32.511,2.165,0.05,1.254,0.612,-11.962,1.347,0.035,SAmerica,298.602
4.342,0.754,0.338,-2.915,1.01,0.067,1.012,0.831,-3.545,1.089,0.039,1.125,0.452,-4.999,1.285,0.061,0.517,0.384,-1.187,0.755,0.054,SAmerica,300.026
3.959,1.839,0.641,-4.298,2.01,0.061,0.297,0.65,-2.116,0.404,0.05,2.262,0.752,-5.512,2.36,0.046,1.907,0.7,-4.303,2.011,0.048,SAmerica,301.075
3.339,1.456,0.774,-7.906,1.528,0.045,-0.048,-0.004,-0.211,0.898,0.174,1.434,0.84,-7.451,1.489,0.039,1.338,0.84,-6.145,1.369,0.028,SAmerica,301.29
2.763,0.039,0.7,-0.972,0.32,0.058,1.05,0.743,-2.499,1.244,0.054,0.562,0.609,-6.731,0.634,0.054,0.623,0.728,-7.201,0.653,0.036,SAmerica,300.836
2.381,0.319,-0.06,-0.598,1.049,0.191,0.764,0.635,-10.004,0.871,0.048,0.204,0.177,-0.199,0.809,0.164,0.215,-0.058,-0.309,0.949,0.176,SAmerica,301.236
1.758,2.169,0.762,-10.518,2.294,0.061,3.547,0.774,-6.343,3.708,0.038,2.071,0.769,-9.139,2.153,0.047,2.016,0.752,-8.621,2.097,0.047,SAmerica,300.86
3.305,0.507,0.538,-5.147,0.66,0.048,1.234,0.771,-5.26,1.327,0.046,1.071,0.564,-17.568,1.147,0.047,0.628,0.459,-5.946,0.702,0.036,SAmerica,296.905
4.244,3.105,0.667,-4.925,3.316,0.041,1.748,0.745,-7.932,1.871,0.049,5.038,0.76,-13.422,5.174,0.041,3.507,0.724,-6.136,3.639,0.034,SAmerica,299.173
